"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	3	3	0	0	0	0.1111111111	0
0	2	1	4	0	0	0	0.1666666667	0
0	3	3	2	0	0	0	0	0
0	4	3	0	0	0	0	0	0
0	5	4	4	0	0	0	0.1428571429	0
0	6	1	5	0	0	0	0.25	0
0	7	4	1	0	0	0	0	0
0	8	4	3	0	0	0	0.1666666667	0
0	9	2	4	0	0	0	0.1428571429	0
0	10	2	5	1	1	0	0	0

1	1	3	3	0	0	0	0.1	0
1	2	1	4	0	0	0	0.1428571429	0
1	3	3	2	0	0	0	0	0
1	4	3	0.5	0	0	0	0	0
1	5	4	4	0	0	0	0.1428571429	0
1	6	0.5	5	0	0	0	0.2857142857	0
1	7	4	1	0	0	0	0	0
1	8	4	3	0	0	0	0.1428571429	0
1	9	2	4	0	0	0	0.125	0
1	10	2	5	1	1	0	0	0

2	1	3	3	0	0	0	0.08333333333	0
2	2	1	3.5	0	0	0	0.125	0
2	3	3	2	0	0	0	0	0
2	4	2.666666667	0.6666666667	0	0	0	0	0
2	5	4	4	0	0	0	0.1428571429	0
2	6	0.5	5	0	0	0	0.2222222222	0
2	7	4	1	0	0	0	0	0
2	8	4	3	0	0	0	0.1111111111	0
2	9	2	4	0	0	0	0.1	0
2	10	2	5	1	1	0	0	0

3	1	3	2.5	0	0	0	0.04166666667	0
3	2	1	3.5	0	0	0	0.1	0
3	3	2	2	0	0	0	0.07692307692	0
3	4	2.666666667	0.6666666667	0	0	0	0	0
3	5	3.5	4	0	0	0	0.1111111111	0
3	6	0.5	5	0	0	0	0.2	0
3	7	4	1	0	0	0	0	0
3	8	4	3	0	0	0	0.09090909091	0
3	9	2	4	0	0	0	0.08333333333	0
3	10	2	5	1	1	0	0	0

4	1	3	2	0	0	0	0	0
4	2	0.75	3	0	0	0	0.07317073171	0
4	3	2	2	0	0	0	0.05555555556	0
4	4	2.333333333	0.6666666667	0	0	0	0	0
4	5	3.5	4	0	0	0	0.1	0
4	6	0.3333333333	4.666666667	0	0	0	0.1428571429	0
4	7	3.666666667	0.3333333333	0	0	0	0	0
4	8	3.5	3	0	0	0	0.07692307692	0
4	9	2	4	0	0	0	0.06666666667	0
4	10	2	5	1	1	0	0	0

5	1	3	2	0	0	0	0	0
5	2	0.75	3	0	0	0	0.06818181818	0
5	3	2	2	0	0	0	0.05555555556	0
5	4	2.5	1	0	0	0	0	0
5	5	4	4	0	0	0	0.1	0
5	6	0.3333333333	4.666666667	0	0	0	0.125	0
5	7	3.666666667	0.3333333333	0	0	0	0	0
5	8	3.333333333	3.333333333	0	0	0	0.07894736842	0
5	9	2	3.5	0	0	0	0.0625	0
5	10	2	5	1	1	0	0	0

6	1	3	2	0	0	0	0	0
6	2	0.5	3	0	0	0	0.07142857143	0
6	3	2	2	0	0	0	0.05263157895	0
6	4	3	1	0	0	0	0	0
6	5	4	4	0	0	0	0.09090909091	0
6	6	0.5	5	0	0	0	0.1176470588	0
6	7	3.5	0	0	0	0	0	0
6	8	3.5	3	0	0	0	0.0612244898	0
6	9	1.666666667	3.666666667	0	0	0	0.06818181818	0
6	10	2	5	1	1	0	0	0

7	1	3	2	0	0	0	0	0
7	2	0.5	3	0	0	0	0.09090909091	0
7	3	2	2	0	0	0	0.05882352941	0
7	4	3	1	0	0	0	0	0
7	5	4	4	0	0	0	0.1	0
7	6	0.5	5	0	0	0	0.1428571429	0
7	7	3.5	0	0	0	0	0	0
7	8	3.666666667	2.666666667	0	0	0	0.05714285714	0
7	9	1.5	4	0	0	0	0.1081081081	0
7	10	2	5	1	1	0	0	0

8	1	3	2	0	0	0	0	0
8	2	0.5	3	0	0	0	0.07142857143	0
8	3	2	2	0	0	0	0.05263157895	0
8	4	2.5	1	0	0	0	0	0
8	5	3.666666667	4.666666667	0	0	0	0.1111111111	0
8	6	0.5	5	0	0	0	0.1111111111	0
8	7	3.5	0	0	0	0	0	0
8	8	3.666666667	2.666666667	0	0	0	0.04651162791	0
8	9	2	4	0	0	0	0.06976744186	0
8	10	2	5	1	1	0	0	0

9	1	3	2	0	0	0	0	0
9	2	0.5	3	0	0	0	0.07142857143	0
9	3	2	2	0	0	0	0.05	0
9	4	1.666666667	0.3333333333	0	0	0	0	0
9	5	3.666666667	4.666666667	0	0	0	0.1111111111	0
9	6	0.5	5	0	0	0	0.1111111111	0
9	7	3.333333333	0.3333333333	0	0	0	0	0
9	8	3.75	2.25	0	0	0	0.04166666667	0
9	9	2	4	0	0	0	0.07142857143	0
9	10	2	5	1	1	0	0	0

10	1	3	2	0	0	0	0	0
10	2	0.5	3	0	0	0	0.07142857143	0
10	3	2	2	0	0	0	0.05	0
10	4	1.666666667	0.3333333333	0	0	0	0	0
10	5	3.666666667	4.666666667	0	0	0	0.1111111111	0
10	6	0.5	5	0	0	0	0.1111111111	0
10	7	3.333333333	0.3333333333	0	0	0	0	0
10	8	4	2	0	0	0	0.02857142857	0
10	9	2.25	3.75	0	0	0	0.07272727273	0
10	10	2	5	1	1	0	0	0

11	1	3	2	0	0	0	0	0
11	2	0.3333333333	3.333333333	0	0	0.00875069947	0.2	0
11	3	2	2	0	0	0	0.05	0
11	4	1.25	0.25	0	0	0	0	0
11	5	3.666666667	4.666666667	0	0	0.03762805503	0.1851851852	0
11	6	0	5	0	0	0.1128841651	0.25	0
11	7	3.333333333	0.3333333333	0	0	0	0	0
11	8	4	2	0	0	0	0.02941176471	0
11	9	2.25	3.75	0	0	0.05644208254	0.1568627451	0
11	10	1.5	5	1	1	0.7595624171	0	0

12	1	3	2	0	0	0.002941744314	0	0
12	2	0.3333333333	3.333333333	0	0	0.07552172991	0.2	0
12	3	2	2	0	0	0.009219106756	0.05	0
12	4	1.25	0.25	0	0	0.0002243111427	0	0
12	5	3.666666667	4.666666667	0	0	0.1296255975	0.1851851852	0
12	6	0	5	0	0	0.3523049461	0.25	0
12	7	3.333333333	0.3333333333	0	0	6.345431071e-05	0	0
12	8	4	2	0	0	0.001692962245	0.02941176471	0
12	9	2.25	3.75	0	0	0.1783566745	0.1568627451	0
12	10	1.5	5	1	1	1.44640857	0	0

13	1	3	2	0	0	0.01738903749	0	0
13	2	0.3333333333	3.333333333	0	0	0.1718567401	0.2	0
13	3	2	2	0	0	0.03265674452	0.05	0
13	4	1.25	0.25	0	0	0.002129446131	0	0
13	5	3.666666667	4.666666667	0	0	0.2330060992	0.1851851852	0
13	6	0	5	0	0	0.572510543	0.25	0
13	7	3.333333333	0.3333333333	0	0	0.001228816966	0	0
13	8	4	2	0	0	0.01254291161	0.02941176471	0
13	9	2.25	3.75	0	0	0.2952923261	0.1568627451	0
13	10	1.5	5	1	1	1.910447363	0	0

14	1	3	2	0	0	0.04193330462	0	0
14	2	0.3333333333	3.333333333	0	0	0.2751764069	0.2	0
14	3	2	2	0	0	0.06564155356	0.05	0
14	4	1.25	0.25	0	0	0.007446863428	0	0
14	5	3.666666667	4.666666667	0	0	0.3375247893	0.1851851852	0
14	6	0	5	0	0	0.7646398207	0.25	0
14	7	3.333333333	0.3333333333	0	0	0.005077333706	0	0
14	8	4	2	0	0	0.03389201746	0.02941176471	0
14	9	2.25	3.75	0	0	0.4038744465	0.1568627451	0
14	10	1.5	5	1	1	2.27440992	0	0

15	1	3	2	0	0	0.07406851447	0	0
15	2	0.3333333333	3.333333333	0	0	0.3771016823	0.2	0
15	3	2	2	0	0	0.1050488269	0.05	0
15	4	1.25	0.25	0	0	0.01740361978	0	0
15	5	3.666666667	4.666666667	0	0	0.4395572931	0.1851851852	0
15	6	0	5	0	0	0.932374274	0.25	0
15	7	3.333333333	0.3333333333	0	0	0.01283751641	0	0
15	8	4	2	0	0	0.06356304932	0.02941176471	0
15	9	2.25	3.75	0	0	0.5054758829	0.1568627451	0
15	10	1.5	5	1	1	2.581449344	0	0

16	1	3	2	0	0	0.111807267	0	0
16	2	0.3333333333	3.333333333	0	0	0.4747906043	0.2	0
16	3	2	2	0	0	0.1489088289	0.05	0
16	4	1.25	0.25	0	0	0.0325063139	0	0
16	6	0	5	0	0	1.080430048	0.25	0
16	7	3.333333333	0.3333333333	0	0	0.02520105307	0	0
16	8	4	2	0	0	0.09933285373	0.02941176471	0
16	9	2.25	3.75	0	0	0.6013168228	0.1568627451	0
16	10	1.5	5	1	1	2.851078091	0.2173913043	0
16	5	3.666666667	4.666666667	1	1	1.613722699	0.1851851852	0

17	1	3	2	0	0	0.1602085396	0.1176470588	0
17	2	0.3333333333	3.333333333	0	0	0.5675388986	0.2333333333	0
17	3	2	2	0	0	0.1958882158	0.1	0
17	4	1.25	0.25	0	0	0.05270441147	0	0
17	6	0	5	0	0	1.214424994	0.375	0
17	7	3.333333333	0.3333333333	0	0	0.04236419702	0	0
17	8	4	2	0	0	0.2099363131	0.2058823529	0
17	9	2.25	3.75	0	0	0.8076299248	0.3725490196	0
17	10	1.5	5	1	1	3.303191356	0.2173913043	0
17	5	3.666666667	4.666666667	1	1	3.981718898	0.1851851852	0

18	1	3	2	0	0	0.2501073447	0.1176470588	0
18	2	0.3333333333	3.333333333	0	0	0.6647692157	0.2333333333	0
18	3	2	2	0	0	0.260987125	0.1	0
18	4	1.25	0.25	0	0	0.07823912307	0	0
18	6	0	5	0	0	1.35249414	0.375	0
18	7	3.333333333	0.3333333333	0	0	0.06819111395	0	0
18	8	4	2	0	0	0.3568310872	0.2058823529	0
18	9	2.25	3.75	0	0	1.056635711	0.3725490196	0
18	10	1.5	5	1	1	3.819236487	0.2173913043	0
18	5	3.666666667	4.666666667	1	1	5.767309212	0.1851851852	0

19	1	3	2	0	0	0.3686797056	0.1176470588	0
19	2	0.3333333333	3.333333333	0	0	0.7755364494	0.2333333333	0
19	3	2	2	0	0	0.3499633963	0.1	0
19	4	1.25	0.25	0	0	0.1112253108	0	0
19	6	0	5	0	0	1.503503889	0.375	0
19	7	3.333333333	0.3333333333	0	0	0.1077051264	0	0
19	9	2.25	3.75	0	0	1.307814982	0.3725490196	0
19	10	1.5	5	1	1	4.337732842	0.2608695652	0
19	5	3.666666667	4.666666667	1	1	7.217743478	0.4074074074	0
19	8	4	2	1	1	1.553390847	0.2058823529	0

20	1	3	2	0	0	0.7235323145	0.2941176471	0
20	2	0.3333333333	3.333333333	0	0	0.8998589048	0.2666666667	0
20	3	2	2	0	0	0.4866071056	0.25	0
20	4	1.25	0.25	0	0	0.1609676283	0.1785714286	0
20	6	0	5	0	0	1.666501788	0.375	0
20	7	3.333333333	0.3333333333	0	0	0.308609155	0.2857142857	0
20	9	2.25	3.75	0	0	1.609790856	0.5098039216	0
20	10	1.5	5	1	1	4.84056709	0.2608695652	0
20	5	3.666666667	4.666666667	1	1	8.653936985	0.4074074074	0
20	8	4	2	1	1	3.833988476	0.2058823529	0

21	1	3	2	0	0	1.108249487	0.2941176471	0
21	2	0.3333333333	3.333333333	0	0	1.040412984	0.2666666667	0
21	3	2	2	0	0	0.6929839387	0.25	0
21	4	1.25	0.25	0	0	0.2452471035	0.1785714286	0
21	6	0	5	0	0	1.838053264	0.375	0
21	7	3.333333333	0.3333333333	0	0	0.5755847191	0.2857142857	0
21	10	1.5	5	1	1	5.336143553	0.6086956522	0
21	5	3.666666667	4.666666667	1	1	10.02747183	0.8148148148	0
21	8	4	2	1	1	5.41551038	0.4117647059	0
21	9	2.25	3.75	1	1	7.717018703	0.5098039216	1

22	1	3	2	0	0	1.59562799	0.5294117647	0
22	2	0.3333333333	3.333333333	0	0	1.325840011	0.6	0
22	4	1.25	0.25	0	0	0.3622157995	0.25	0
22	6	0	5	0	0	2.071131147	0.625	0
22	7	3.333333333	0.3333333333	0	0	0.860634438	0.3928571429	0
22	10	1.5	5	1	1	6.249203662	0.652173913	0
22	5	3.666666667	4.666666667	1	1	11.77616399	0.8518518519	0
22	8	4	2	1	1	6.945607717	0.5	0
22	9	2.25	3.75	1	1	10.83318711	0.5882352941	1
22	3	2	2	1	1	0.9903494491	0.45	0

23	2	0.3333333333	3.333333333	0	0	1.664199727	0.7	0
23	4	1.25	0.25	0	0	0.5488641569	0.3928571429	0
23	6	0	5	0	0	2.402451936	0.625	0
23	10	1.5	5	1	1	7.250489964	0.652173913	0
23	5	3.666666667	4.666666667	1	1	13.62744851	0.9259259259	0
23	8	4	2	1	1	8.46078201	0.8235294118	0
23	9	2.25	3.75	1	1	13.19694128	0.7254901961	1
23	3	2	2	1	1	1.61023758	0.65	0
23	1	3	2	1	1	2.16476581	0.7647058824	0
23	7	3.333333333	0.3333333333	1	1	3.516225677	0.6071428571	0

24	2	0.3333333333	3.333333333	0	0	2.030203162	0.7666666667	0
24	4	1.25	0.25	0	0	0.8827746055	0.8571428571	0
24	6	0	5	0	0	2.775703415	0.625	0
24	10	1.5	5	1	1	8.238239097	0.652173913	0
24	5	3.666666667	4.666666667	1	1	15.44710422	0.9259259259	0
24	8	4	2	1	1	10.6140098	0.8235294118	0
24	9	2.25	3.75	1	1	15.52941869	0.7254901961	1
24	3	2	2	1	1	2.21628786	0.65	0
24	1	3	2	1	1	3.068003853	0.7647058824	0
24	7	3.333333333	0.3333333333	1	1	6.54668841	0.6071428571	0

25	4	1.25	0.25	0	0	1.290378006	0.8571428571	0
25	10	1.5	5	1	1	9.21374241	1	0
25	5	3.666666667	4.666666667	1	1	17.25176363	1	0
25	8	4	2	1	1	12.89036408	0.8529411765	0
25	9	2.25	3.75	1	1	17.76640841	0.9607843137	1
25	3	2	2	1	1	2.784148286	0.8	0
25	1	3	2	1	1	3.779977954	0.8235294118	0
25	7	3.333333333	0.3333333333	1	1	9.054926133	0.6428571429	0
25	6	0	5	1	1	3.171627788	1	0
25	2	0.3333333333	3.333333333	1	1	7.252507209	0.8666666667	1

26	4	1.25	0.25	0	0	1.730885505	1	0
26	10	1.5	5	1	1	10.47243164	1	0
26	5	3.666666667	4.666666667	1	1	19.03635813	1	0
26	8	4	2	1	1	15.06913668	0.8529411765	0
26	9	2.25	3.75	1	1	20.38554301	0.9607843137	1
26	3	2	2	1	1	3.374779017	0.8	0
26	1	3	2	1	1	4.447941127	0.8235294118	0
26	7	3.333333333	0.3333333333	1	1	11.32034583	0.6428571429	0
26	6	0	5	1	1	4.316803125	1	0
26	2	0.3333333333	3.333333333	1	1	10.34560393	0.8666666667	1

27	4	1.25	0.25	0	0	2.2082291	1	0
27	10	1.5	5	1	1	11.92042626	1	0
27	5	3.666666667	4.666666667	1	1	20.83561696	1	0
27	8	4	2	1	1	17.15026485	0.8529411765	0
27	9	2.25	3.75	1	1	23.12558831	0.9607843137	1
27	3	2	2	1	1	3.997382326	0.8	0
27	1	3	2	1	1	5.107446399	0.8235294118	0
27	7	3.333333333	0.3333333333	1	1	13.42847927	0.6428571429	0
27	6	0	5	1	1	5.289230279	1	0
27	2	0.3333333333	3.333333333	1	1	12.89413265	0.8666666667	1

28	4	1.25	0.25	0	0	2.719452137	1	0
28	10	1.5	5	1	1	13.39746893	1	0
28	5	3.666666667	4.666666667	1	1	22.6780321	1	0
28	8	4	2	1	1	19.15922573	0.8529411765	0
28	9	2.25	3.75	1	1	25.86510388	0.9607843137	1
28	3	2	2	1	1	4.625026626	0.8	0
28	1	3	2	1	1	5.757638668	0.8235294118	0
28	7	3.333333333	0.3333333333	1	1	15.43190871	0.6428571429	0
28	6	0	5	1	1	6.170138475	1	0
28	2	0.3333333333	3.333333333	1	1	15.2148625	0.8666666667	1

29	4	1.25	0.25	0	0	3.255572516	1	0
29	10	1.5	5	1	1	14.85492404	1	0
29	5	3.666666667	4.666666667	1	1	24.55663977	1	0
29	8	4	2	1	1	21.11569017	0.8529411765	0
29	9	2.25	3.75	1	1	28.57895014	0.9607843137	1
29	3	2	2	1	1	5.251737068	0.8	0
29	1	3	2	1	1	6.398600629	0.8235294118	0
29	7	3.333333333	0.3333333333	1	1	17.36352426	0.6428571429	0
29	6	0	5	1	1	6.987583664	1	0
29	2	0.3333333333	3.333333333	1	1	17.40428738	0.8666666667	1

30	4	1.25	0.25	0	0	3.808603349	1	0
30	10	1.5	5	1	1	16.27983289	1	0
30	5	3.666666667	4.666666667	1	1	26.45704457	1	0
30	8	4	2	1	1	23.03320245	0.8529411765	0
30	9	2.25	3.75	1	1	31.25784254	0.9607843137	1
30	3	2	2	1	1	5.875135987	0.8	0
30	1	3	2	1	1	7.031139333	0.8235294118	0
30	7	3.333333333	0.3333333333	1	1	19.24487811	0.6428571429	0
30	6	0	5	1	1	7.758174254	1	0
30	2	0.3333333333	3.333333333	1	1	19.50577321	0.8666666667	1

31	10	1.5	5	1	1	17.67062658	1	0
31	5	3.666666667	4.666666667	1	1	28.36587908	1	0
31	8	4	2	1	1	24.92053547	1	0
31	9	2.25	3.75	1	1	33.89876673	1	1
31	3	2	2	1	1	6.494275721	1	0
31	1	3	2	1	1	7.656146842	1	0
31	7	3.333333333	0.3333333333	1	1	21.09000572	1	0
31	6	0	5	1	1	8.492904459	1	0
31	2	0.3333333333	3.333333333	1	1	21.5424962	1	1
31	4	1.25	0.25	1	1	17.49055445	1	0

32	10	1.5	5	1	1	19.02927819	1	0
32	5	3.666666667	4.666666667	1	1	30.27278698	1	0
32	8	4	2	1	1	26.81428527	1	0
32	9	2.25	3.75	1	1	36.50805057	1	1
32	3	2	2	1	1	7.247891126	1	0
32	1	3	2	1	1	8.318579664	1	0
32	7	3.333333333	0.3333333333	1	1	23.32540526	1	0
32	6	0	5	1	1	9.199389833	1	0
32	2	0.3333333333	3.333333333	1	1	23.53649052	1	1
32	4	1.25	0.25	1	1	22.38893207	1	0

33	10	1.5	5	1	1	20.36122881	1	0
33	5	3.666666667	4.666666667	1	1	32.17282616	1	0
33	8	4	2	1	1	28.78627857	1	0
33	9	2.25	3.75	1	1	39.12604005	1	1
33	3	2	2	1	1	8.00255015	1	0
33	1	3	2	1	1	9.018881426	1	0
33	7	3.333333333	0.3333333333	1	1	25.68238066	1	0
33	6	0	5	1	1	9.883404192	1	0
33	2	0.3333333333	3.333333333	1	1	25.56074132	1	1
33	4	1.25	0.25	1	1	26.53301702	1	0

34	10	1.5	5	1	1	21.67609858	1	0
34	5	3.666666667	4.666666667	1	1	34.071513	1	0
34	8	4	2	1	1	30.82461052	1	0
34	9	2.25	3.75	1	1	41.75975954	1	1
34	3	2	2	1	1	8.757146828	1	0
34	1	3	2	1	1	9.730014148	1	0
34	7	3.333333333	0.3333333333	1	1	28.0416777	1	0
34	6	0	5	1	1	10.55297619	1	0
34	2	0.3333333333	3.333333333	1	1	27.63213095	1	1
34	4	1.25	0.25	1	1	30.32471502	1	0

35	10	1.5	5	1	1	22.98272128	1	0
35	5	3.666666667	4.666666667	1	1	35.97395659	1	0
35	8	4	2	1	1	32.90180435	1	0
35	9	2.25	3.75	1	1	44.40903162	1	1
35	3	2	2	1	1	9.508079632	1	0
35	1	3	2	1	1	10.44593924	1	0
35	7	3.333333333	0.3333333333	1	1	30.38104844	1	0
35	6	0	5	1	1	11.21629909	1	0
35	2	0.3333333333	3.333333333	1	1	29.73164337	1	1
35	4	1.25	0.25	1	1	33.89412125	1	0

36	10	1.5	5	1	1	24.28700352	1	0
36	5	3.666666667	4.666666667	1	1	37.88303531	1	0
36	8	4	2	1	1	34.9979239	1	0
36	9	2.25	3.75	1	1	47.07024184	1	1
36	3	2	2	1	1	10.25300341	1	0
36	1	3	2	1	1	11.16286399	1	0
36	7	3.333333333	0.3333333333	1	1	32.69358602	1	0
36	6	0	5	1	1	11.87788993	1	0
36	2	0.3333333333	3.333333333	1	1	31.84086426	1	1
36	4	1.25	0.25	1	1	37.30505837	1	0

37	10	1.5	5	1	1	25.5917738	1	0
37	5	3.666666667	4.666666667	1	1	39.79969002	1	0
37	8	4	2	1	1	37.10000487	1	0
37	9	2.25	3.75	1	1	49.73849801	1	1
37	3	2	2	1	1	10.9905933	1	0
37	1	3	2	1	1	11.87809249	1	0
37	7	3.333333333	0.3333333333	1	1	34.97664736	1	0
37	6	0	5	1	1	12.53941335	1	0
37	2	0.3333333333	3.333333333	1	1	33.94778659	1	1
37	4	1.25	0.25	1	1	40.59392797	1	0

38	10	1.5	5	1	1	26.89771645	1	0
38	5	3.666666667	4.666666667	1	1	41.72338109	1	0
38	8	4	2	1	1	39.19965053	1	0
38	9	2.25	3.75	1	1	52.40902385	1	1
38	3	2	2	1	1	11.72013205	1	0
38	1	3	2	1	1	12.58975931	1	0
38	7	3.333333333	0.3333333333	1	1	37.22924064	1	0
38	6	0	5	1	1	13.20104511	1	0
38	2	0.3333333333	3.333333333	1	1	36.04536087	1	1
38	4	1.25	0.25	1	1	43.78362028	1	0

