"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	4	2	0	0	0	0	0
0	2	1	5	0	0	0	0	0
0	3	2	5	0	0	0	0	0
0	4	1	4	0	0	0	0	0
0	5	0	1	0	0	0	0.5	0
0	6	3	5	0	0	0	0	0
0	7	4	5	0	0	0	0	0
0	8	4	0	0	0	0	0	0
0	9	0	4	0	0	0	0	0
0	10	0	0	1	1	0	0	0

1	1	4	2	0	0	0	0	0
1	2	0.5	5	0	0	0	0	0
1	3	2	5	0	0	0	0	0
1	4	1	3.5	0	0	0	0	0
1	5	0	1	0	0	0	0.3333333333	0
1	6	3	5	0	0	0	0	0
1	7	4	5	0	0	0	0	0
1	8	4	0	0	0	0	0	0
1	9	0	4	0	0	0	0	0
1	10	0	0	1	1	0	0	0

2	1	4	2	0	0	0	0	0
2	2	0.5	5	0	0	0	0	0
2	3	2	5	0	0	0	0	0
2	4	1	3	0	0	0	0.05	0
2	5	0	1	0	0	0	0.25	0
2	6	3	4.5	0	0	0	0	0
2	7	4	4.5	0	0	0	0	0
2	8	4	0	0	0	0	0	0
2	9	0	4	0	0	0	0	0
2	10	0	0	1	1	0	0	0

3	1	3.333333333	1.666666667	0	0	0	0	0
3	2	0.5	5	0	0	0	0	0
3	3	2	5	0	0	0	0	0
3	4	0.75	2.75	0	0	0	0.06666666667	0
3	5	0	1	0	0	0	0.1666666667	0
3	6	3	4.5	0	0	0	0	0
3	7	4	4.5	0	0	0	0	0
3	8	4	0	0	0	0	0	0
3	9	0	4	0	0	0	0	0
3	10	0	0	1	1	0	0	0

4	1	2.666666667	1.333333333	0	0	0	0.06666666667	0
4	2	0.5	5	0	0	0	0	0
4	3	2	5	0	0	0	0	0
4	4	0.5	2	0	0	0	0.1428571429	0
4	5	0	1	0	0	0	0.1666666667	0
4	6	3	4.5	0	0	0	0	0
4	7	4	4.5	0	0	0	0	0
4	8	4	0	0	0	0	0	0
4	9	0	4	0	0	0	0	0
4	10	0	0	1	1	0	0	0

5	1	2.666666667	1.333333333	0	0	0	0.0625	0
5	2	0.5	5	0	0	0	0	0
5	3	2	5	0	0	0	0	0
5	4	0.3333333333	2.333333333	0	0	0	0.1428571429	0
5	5	0	1	0	0	0	0.1428571429	0
5	6	3	4.5	0	0	0	0	0
5	7	4	4.5	0	0	0	0	0
5	8	4	0	0	0	0	0	0
5	9	0	4	0	0	0	0	0
5	10	0	0	1	1	0	0	0

6	1	3	2	0	0	0	0	0
6	2	0.5	5	0	0	0	0	0
6	3	2	4.5	0	0	0	0	0
6	4	0.3333333333	2.333333333	0	0	0	0.1304347826	0
6	5	0	1	0	0	0	0.1666666667	0
6	6	3	4.5	0	0	0	0	0
6	7	4	4.5	0	0	0	0	0
6	8	4	0	0	0	0	0	0
6	9	0	4	0	0	0	0	0
6	10	0	0	1	1	0	0	0

7	1	3.5	2.5	0	0	0	0	0
7	2	0.5	5	0	0	0	0	0
7	3	1.5	4	0	0	0	0	0
7	4	0.5	2	0	0	0	0.1052631579	0
7	5	0	1	0	0	0	0.2	0
7	6	2.666666667	4.666666667	0	0	0	0	0
7	7	4	4.5	0	0	0	0	0
7	8	4	0	0	0	0	0	0
7	9	0	3.5	0	0	0	0.05263157895	0
7	10	0	0	1	1	0	0	0

8	1	3.5	2.5	0	0	0	0	0
8	2	0.5	5	0	0	0	0	0
8	3	1.666666667	4.333333333	0	0	0	0	0
8	4	0.6666666667	1.666666667	0	0	0	0.12	0
8	5	0	1	0	0	0	0.1666666667	0
8	6	3	4.5	0	0	0	0	0
8	7	4	4.5	0	0	0	0	0
8	8	4	0	0	0	0	0	0
8	9	0	3.5	0	0	0	0.05	0
8	10	0	0	1	1	0	0	0

9	1	3.5	2.5	0	0	0	0	0
9	2	0.5	5	0	0	0	0	0
9	3	1.666666667	4.333333333	0	0	0	0	0
9	4	1.333333333	1.666666667	0	0	0	0.08333333333	0
9	5	0	1	0	0	0	0.1428571429	0
9	6	3	4.5	0	0	0	0	0
9	7	4	4.5	0	0	0	0	0
9	8	4	0.5	0	0	0	0	0
9	9	0	3	0	0	0	0.06896551724	0
9	10	0	0	1	1	0	0	0

10	1	3.666666667	2.666666667	0	0	0	0	0
10	2	0.5	5	0	0	0	0	0
10	3	1.666666667	4.333333333	0	0	0	0	0
10	4	1.333333333	1.666666667	0	0	0	0.09090909091	0
10	5	0	1	0	0	0	0.1428571429	0
10	6	3.333333333	4.666666667	0	0	0	0	0
10	7	4	4	0	0	0	0	0
10	8	4	0.5	0	0	0	0	0
10	9	0	3	0	0	0	0.07142857143	0
10	10	0	0	1	1	0	0	0

11	1	3.5	2.5	0	0	0	0	0
11	2	1	5	0	0	0	0	0
11	3	1.666666667	3.666666667	0	0	0	0	0
11	4	1.666666667	1.666666667	0	0	0	0.06666666667	0
11	5	0	1	0	0	0.0007521602966	0.1111111111	0
11	6	3.333333333	4.666666667	0	0	0	0	0
11	7	4	4	0	0	0	0	0
11	8	4	0.5	0	0	0	0	0
11	9	0.25	3	0	0	1.426984125e-05	0.04255319149	0
11	10	0	0	1	1	0.00291473956	0	0

12	1	3.5	2.5	0	0	2.306951621e-07	0	0
12	2	1	5	0	0	3.075935495e-08	0	0
12	3	1.666666667	3.666666667	0	0	4.613903243e-07	0	0
12	4	1.666666667	1.666666667	0	0	5.186766869e-05	0.06666666667	0
12	5	0	1	0	0	0.001389055492	0.1111111111	0
12	6	3.333333333	4.666666667	0	0	0	0	0
12	7	4	4	0	0	0	0	0
12	8	4	0.5	0	0	1.330839488e-06	0	0
12	9	0.25	3	0	0	6.928621734e-05	0.04255319149	0
12	10	0	0	1	1	0.00411446546	0	0

13	1	3.5	2.5	0	0	2.384162141e-06	0	0
13	2	1	5	0	0	5.375681607e-07	0	0
13	3	1.666666667	3.666666667	0	0	3.951451866e-06	0	0
13	4	1.666666667	1.666666667	0	0	9.816320166e-05	0.06666666667	0
13	5	0	1	0	0	0.001581702592	0.1111111111	0
13	6	3.333333333	4.666666667	0	0	4.997002967e-08	0	0
13	7	4	4	0	0	1.044277364e-08	0	0
13	8	4	0.5	0	0	6.770869086e-06	0	0
13	9	0.25	3	0	0	0.0001047046809	0.04255319149	0
13	10	0	0	1	1	0.004397371936	0	0

14	1	3.5	2.5	0	0	5.003634677e-06	0	0
14	2	1	5	0	0	1.483963932e-06	0	0
14	3	1.666666667	3.666666667	0	0	7.517282838e-06	0	0
14	4	1.666666667	1.666666667	0	0	0.0001192877132	0.06666666667	0
14	5	0	1	0	0	0.001639806946	0.1111111111	0
14	6	3.333333333	4.666666667	0	0	2.876740678e-07	0	0
14	7	4	4	0	0	1.598311086e-07	0	0
14	8	4	0.5	0	0	1.193259584e-05	0	0
14	9	0.25	3	0	0	0.0001206102751	0.04255319149	0
14	10	0	0	1	1	0.004473986926	0	0

15	1	3.5	2.5	0	0	6.736198523e-06	0	0
15	2	1	5	0	0	2.29777991e-06	0	0
15	3	1.666666667	3.666666667	0	0	9.608832872e-06	0	0
15	4	1.666666667	1.666666667	0	0	0.0001274798581	0.06666666667	0
15	5	0	1	0	0	0.001657777334	0.1111111111	0
15	6	3.333333333	4.666666667	0	0	5.798349125e-07	0	0
15	7	4	4	0	0	4.203527641e-07	0	0
15	8	4	0.5	0	0	1.499239636e-05	0	0
15	9	0.25	3	0	0	0.0001269182771	0.04255319149	0
15	10	0	0	1	1	0.004496295239	0	0

16	1	3.5	2.5	0	0	7.633859015e-06	0	0
16	2	1	5	0	0	2.795746826e-06	0	0
16	3	1.666666667	3.666666667	0	0	1.060610504e-05	0	0
16	4	1.666666667	1.666666667	0	0	0.0001304822132	0.06666666667	0
16	5	0	1	0	0	0.001663465696	0.1111111111	0
16	6	3.333333333	4.666666667	0	0	8.030542161e-07	0	0
16	7	4	4	0	0	6.438332452e-07	0	0
16	8	4	0.5	0	0	1.647079504e-05	0	0
16	9	0.25	3	0	0	0.0001292909318	0.04255319149	0
16	10	0	0	1	1	0.004503088977	0	0

