"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	4	4	0	0	0	0.25	0
0	2	1	3	0	0	0	0	0
0	3	4	0	0	0	0	0	0
0	4	0	5	0	0	0	0	0
0	5	3	5	0	0	0	0.1666666667	0
0	6	3	3	0	0	0	0.1666666667	0
0	7	2	4	0	0	0	0.1666666667	0
0	8	1	0	0	0	0	0	0
0	9	3	1	0	0	0	0	0
0	10	4	5	1	1	0	0	0

1	1	4	4	0	0	0	0.25	0
1	2	1	3	0	0	0	0	0
1	3	4	0	0	0	0	0	0
1	4	0	4.5	0	0	0	0	0
1	5	3	5	0	0	0	0.1666666667	0
1	6	3	3	0	0	0	0.1666666667	0
1	7	2	4	0	0	0	0.1428571429	0
1	8	1	0	0	0	0	0	0
1	9	3	1	0	0	0	0	0
1	10	4	5	1	1	0	0	0

2	1	4	4	0	0	0	0.1428571429	0
2	2	1	2.5	0	0	0	0	0
2	3	4	0	0	0	0	0	0
2	4	0	4.5	0	0	0	0	0
2	5	3	5	0	0	0	0.125	0
2	6	3	3	0	0	0	0.09090909091	0
2	7	2	3.5	0	0	0	0.08695652174	0
2	8	0.6666666667	0.6666666667	0	0	0	0	0
2	9	2.666666667	1.666666667	0	0	0	0	0
2	10	4	5	1	1	0	0	0

3	1	4	4	0	0	0	0.1111111111	0
3	2	1	2.5	0	0	0	0	0
3	3	4	1	0	0	0	0.05	0
3	4	0	4.5	0	0	0	0	0
3	5	3	5	0	0	0	0.125	0
3	6	3	3	0	0	0	0.07692307692	0
3	7	2	3.5	0	0	0	0.07692307692	0
3	8	0.5	0.5	0	0	0	0	0
3	9	2.666666667	1.666666667	0	0	0	0	0
3	10	4	5	1	1	0	0	0

4	1	4	4	0	0	0	0.1	0
4	2	1	2.5	0	0	0	0	0
4	3	4	1	0	0	0	0.05263157895	0
4	4	0	5	0	0	0	0	0
4	5	3	5	0	0	0	0.1111111111	0
4	6	3	3	0	0	0	0.07692307692	0
4	7	1	4	0	0	0	0.03846153846	0
4	8	0.3333333333	0.3333333333	0	0	0	0	0
4	9	2.5	2	0	0	0	0.02222222222	0
4	10	4	5	1	1	0	0	0

5	1	4	4	0	0	0	0.09090909091	0
5	2	1	2.5	0	0	0	0	0
5	3	4	1	0	0	0	0.05	0
5	4	0	5	0	0	0	0	0
5	5	2.5	5	0	0	0	0.1052631579	0
5	6	3	3	0	0	0	0.06666666667	0
5	7	1	4	0	0	0	0.03333333333	0
5	8	0.6666666667	0.6666666667	0	0	0	0	0
5	9	2.5	2	0	0	0	0.02	0
5	10	4	5	1	1	0	0	0

6	1	4	4	0	0	0	0.09090909091	0
6	2	1	2.5	0	0	0	0	0
6	3	4	1	0	0	0	0.0625	0
6	4	0	5	0	0	0	0	0
6	5	2.5	5	0	0	0	0.1052631579	0
6	6	3	3	0	0	0	0.07692307692	0
6	7	1	4	0	0	0	0.03448275862	0
6	8	0.3333333333	0.3333333333	0	0	0	0	0
6	9	2.333333333	2.333333333	0	0	0	0.02564102564	0
6	10	4	5	1	1	0	0	0

7	1	4	4	0	0	0	0.08333333333	0
7	2	0.6666666667	2.666666667	0	0	0	0	0
7	3	4	1.5	0	0	0	0.08	0
7	4	1	5	0	0	0	0.06666666667	0
7	5	3	5	0	0	0	0.08333333333	0
7	6	3	3	0	0	0	0.0625	0
7	7	1	4	0	0	0	0.02564102564	0
7	8	0	1	0	0	0	0	0
7	9	2.333333333	2.333333333	0	0	0	0.02173913043	0
7	10	4	5	1	1	0	0	0

8	1	3.666666667	3.666666667	0	0	0	0.08108108108	0
8	2	1	2.75	0	0	0	0.01818181818	0
8	3	4	1	0	0	0	0.05263157895	0
8	4	1	5	0	0	0	0.0625	0
8	5	3	5	0	0	0	0.07692307692	0
8	6	3	3	0	0	0	0.05882352941	0
8	7	1	4	0	0	0	0.02380952381	0
8	8	0	1	0	0	0	0	0
8	9	2.5	2	0	0	0	0	0
8	10	4	5	1	1	0	0	0

9	1	3.666666667	3.666666667	0	0	0	0.08108108108	0
9	2	1	3	0	0	0	0.02173913043	0
9	3	4	1	0	0	0	0.05263157895	0
9	4	1	5	0	0	0	0.0625	0
9	5	3	5	0	0	0	0.07692307692	0
9	6	3	3	0	0	0	0.05882352941	0
9	7	1	4	0	0	0	0.02380952381	0
9	8	0.25	1.25	0	0	0	0	0
9	9	2.5	2	0	0	0	0	0
9	10	4	5	1	1	0	0	0

10	1	3.666666667	3.666666667	0	0	0	0.08108108108	0
10	2	1	3	0	0	0	0.02040816327	0
10	3	4	1	0	0	0	0.05	0
10	4	1	5	0	0	0	0.0625	0
10	5	3	5	0	0	0	0.07692307692	0
10	6	3	2.5	0	0	0	0.03125	0
10	7	1	4	0	0	0	0.02325581395	0
10	8	0.25	1	0	0	0	0	0
10	9	1.5	2	0	0	0	0	0
10	10	4	5	1	1	0	0	0

11	1	4	3	0	0	0.0003646232254	0.08823529412	0
11	2	0.5	3	0	0	0	0	0
11	3	3.666666667	0.3333333333	0	0	0	0	0
11	4	0.5	5	0	0	0	0.04761904762	0
11	5	2.666666667	4.666666667	0	0	0.0004207120523	0.07894736842	0
11	6	2.666666667	2.666666667	0	0	0	0.03846153846	0
11	7	1	4	0	0	0	0.02325581395	0
11	8	0.25	1	0	0	0	0	0
11	9	1.5	2	0	0	0	0	0
11	10	4	5	1	1	0.003702687885	0	0

12	1	4	3	0	0	0.001113638993	0.08823529412	0
12	2	0.5	3	0	0	1.672710292e-06	0	0
12	3	3.666666667	0.3333333333	0	0	2.527833426e-06	0	0
12	4	0.5	5	0	0	4.49775277e-05	0.04761904762	0
12	5	2.666666667	4.666666667	0	0	0.00142193963	0.07894736842	0
12	6	2.666666667	2.666666667	0	0	9.166530167e-05	0.03846153846	0
12	7	1	4	0	0	7.950917964e-05	0.02325581395	0
12	8	0.25	1	0	0	0	0	0
12	9	1.5	2	0	0	1.672710292e-06	0	0
12	10	4	5	1	1	0.006772229558	0	0

13	1	4	3	0	0	0.001784508629	0.08823529412	0
13	2	0.5	3	0	0	2.768081655e-05	0	0
13	3	3.666666667	0.3333333333	0	0	2.056934397e-05	0	0
13	4	0.5	5	0	0	0.0001661572538	0.04761904762	0
13	5	2.666666667	4.666666667	0	0	0.00230685703	0.07894736842	0
13	6	2.666666667	2.666666667	0	0	0.0003114379527	0.03846153846	0
13	7	1	4	0	0	0.000254786758	0.02325581395	0
13	8	0.25	1	0	0	6.456535684e-07	0	0
13	9	1.5	2	0	0	2.843344354e-05	0	0
13	10	4	5	1	1	0.0085716557	0	0

14	1	4	3	0	0	0.002347256977	0.08823529412	0
14	2	0.5	3	0	0	9.174788741e-05	0	0
14	3	3.666666667	0.3333333333	0	0	6.128613663e-05	0	0
14	4	0.5	5	0	0	0.0003369968009	0.04761904762	0
14	5	2.666666667	4.666666667	0	0	0.003022476374	0.07894736842	0
14	6	2.666666667	2.666666667	0	0	0.0005758741247	0.03846153846	0
14	7	1	4	0	0	0.0004697754934	0.02325581395	0
14	8	0.25	1	0	0	6.931145267e-06	0	0
14	9	1.5	2	0	0	9.257421242e-05	0	0
14	10	4	5	1	1	0.009776716843	0	0

15	1	4	3	0	0	0.002813083525	0.08823529412	0
15	2	0.5	3	0	0	0.0001860546584	0	0
15	3	3.666666667	0.3333333333	0	0	0.000122954532	0	0
15	4	0.5	5	0	0	0.0005316258621	0.04761904762	0
15	6	2.666666667	2.666666667	0	0	0.0008395981852	0.03846153846	0
15	7	1	4	0	0	0.0006939697012	0.02325581395	0
15	8	0.25	1	0	0	2.415935025e-05	0	0
15	9	1.5	2	0	0	0.0001831424674	0	0
15	10	4	5	1	1	0.01064254903	0.3	0
15	5	2.666666667	4.666666667	1	1	0.01078939613	0.07894736842	1

16	1	4	3	0	0	0.003960021098	0.2941176471	0
16	2	0.5	3	0	0	0.0003445814714	0.1290322581	0
16	3	3.666666667	0.3333333333	0	0	0.0002000720445	0	0
16	4	0.5	5	0	0	0.001728611575	0.2857142857	0
16	6	2.666666667	2.666666667	0	0	0.001800339236	0.1923076923	0
16	7	1	4	0	0	0.002071288466	0.2093023256	0
16	8	0.25	1	0	0	5.40752418e-05	0	0
16	9	1.5	2	0	0	0.0003183301865	0.08333333333	0
16	10	4	5	1	1	0.01368578379	0.3	0
16	5	2.666666667	4.666666667	1	1	0.02827024251	0.07894736842	1

17	1	4	3	0	0	0.005427674401	0.2941176471	0
17	2	0.5	3	0	0	0.000784503711	0.1290322581	0
17	3	3.666666667	0.3333333333	0	0	0.0003147752049	0	0
17	4	0.5	5	0	0	0.003182928103	0.2857142857	0
17	6	2.666666667	2.666666667	0	0	0.00290750991	0.1923076923	0
17	7	1	4	0	0	0.003532489272	0.2093023256	0
17	8	0.25	1	0	0	0.0001076209861	0	0
17	10	4	5	1	1	0.01711689	0.3	0
17	5	2.666666667	4.666666667	1	1	0.03856286174	0.1578947368	1
17	9	1.5	2	1	1	0.0012971852	0.08333333333	1

18	1	4	3	0	0	0.006954743501	0.4117647059	0
18	2	0.5	3	0	0	0.002351165333	0.2580645161	0
18	3	3.666666667	0.3333333333	0	0	0.000523771103	0.2105263158	0
18	4	0.5	5	0	0	0.004577882069	0.3333333333	0
18	6	2.666666667	2.666666667	0	0	0.005007706947	0.3076923077	0
18	7	1	4	0	0	0.005028494749	0.3488372093	0
18	8	0.25	1	0	0	0.001078756819	0.2666666667	0
18	10	4	5	1	1	0.01997380261	0.3	0
18	5	2.666666667	4.666666667	1	1	0.04606821084	0.1578947368	1
18	9	1.5	2	1	1	0.009436413744	0.08333333333	1

19	1	4	3	0	0	0.008515455529	0.4117647059	0
19	2	0.5	3	0	0	0.003994741838	0.2580645161	0
19	3	3.666666667	0.3333333333	0	0	0.0009899435936	0.2105263158	0
19	4	0.5	5	0	0	0.005940788485	0.3333333333	0
19	6	2.666666667	2.666666667	0	0	0.006834769883	0.3076923077	0
19	7	1	4	0	0	0.006624096825	0.3488372093	0
19	8	0.25	1	0	0	0.002148132449	0.2666666667	0
19	10	4	5	1	1	0.02228549379	0.3	0
19	5	2.666666667	4.666666667	1	1	0.05231523767	0.1578947368	1
19	9	1.5	2	1	1	0.0133563044	0.08333333333	1

20	1	4	3	0	0	0.009984348966	0.4117647059	0
20	3	3.666666667	0.3333333333	0	0	0.001622412602	0.2105263158	0
20	4	0.5	5	0	0	0.007286675302	0.3333333333	0
20	6	2.666666667	2.666666667	0	0	0.008349984953	0.3076923077	0
20	7	1	4	0	0	0.008120266092	0.3488372093	0
20	8	0.25	1	0	0	0.00316682366	0.2666666667	0
20	10	4	5	1	1	0.02421932033	0.3	0
20	5	2.666666667	4.666666667	1	1	0.05768360186	0.2631578947	1
20	9	1.5	2	1	1	0.01622076284	0.1944444444	1
20	2	0.5	3	1	1	0.01088764297	0.2580645161	1

21	1	4	3	0	0	0.01131664381	0.4411764706	0
21	3	3.666666667	0.3333333333	0	0	0.002326223599	0.2105263158	0
21	4	0.5	5	0	0	0.008842215669	0.5238095238	0
21	6	2.666666667	2.666666667	0	0	0.010158245	0.4038461538	0
21	7	1	4	0	0	0.01073616072	0.488372093	0
21	8	0.25	1	0	0	0.004716840757	0.5	0
21	10	4	5	1	1	0.02587722893	0.3	0
21	5	2.666666667	4.666666667	1	1	0.06242610016	0.2631578947	1
21	9	1.5	2	1	1	0.02050672433	0.1944444444	1
21	2	0.5	3	1	1	0.02213433778	0.2580645161	1

22	1	4	3	0	0	0.01256934424	0.4411764706	0
22	3	3.666666667	0.3333333333	0	0	0.003056828091	0.2105263158	0
22	4	0.5	5	0	0	0.01079198515	0.5238095238	0
22	6	2.666666667	2.666666667	0	0	0.01180536034	0.4038461538	0
22	7	1	4	0	0	0.01317502195	0.488372093	0
22	8	0.25	1	0	0	0.006370310075	0.5	0
22	10	4	5	1	1	0.02732645204	0.3	0
22	5	2.666666667	4.666666667	1	1	0.06712010705	0.2631578947	1
22	9	1.5	2	1	1	0.0245200323	0.1944444444	1
22	2	0.5	3	1	1	0.02843265882	0.2580645161	1

23	1	4	3	0	0	0.01376172635	0.4411764706	0
23	3	3.666666667	0.3333333333	0	0	0.003816681895	0.2105263158	0
23	4	0.5	5	0	0	0.01274961602	0.5238095238	0
23	6	2.666666667	2.666666667	0	0	0.01327077433	0.4038461538	0
23	7	1	4	0	0	0.01523528123	0.488372093	0
23	8	0.25	1	0	0	0.007890560923	0.5	0
23	10	4	5	1	1	0.02865561533	0.3	0
23	5	2.666666667	4.666666667	1	1	0.07164850965	0.2631578947	1
23	9	1.5	2	1	1	0.02791271431	0.1944444444	1
23	2	0.5	3	1	1	0.03306539106	0.2580645161	1

24	1	4	3	0	0	0.0148852425	0.4411764706	0
24	3	3.666666667	0.3333333333	0	0	0.004595772501	0.2105263158	0
24	4	0.5	5	0	0	0.01455102171	0.5238095238	0
24	6	2.666666667	2.666666667	0	0	0.01457992679	0.4038461538	0
24	7	1	4	0	0	0.01700461866	0.488372093	0
24	8	0.25	1	0	0	0.009257692734	0.5	0
24	10	4	5	1	1	0.02989959597	0.3	0
24	5	2.666666667	4.666666667	1	1	0.07587698649	0.2631578947	1
24	9	1.5	2	1	1	0.03082023849	0.1944444444	1
24	2	0.5	3	1	1	0.0367791715	0.2580645161	1

25	1	4	3	0	0	0.01593524822	0.4411764706	0
25	3	3.666666667	0.3333333333	0	0	0.005375949042	0.2105263158	0
25	4	0.5	5	0	0	0.01615770525	0.5238095238	0
25	6	2.666666667	2.666666667	0	0	0.01575677772	0.4038461538	0
25	7	1	4	0	0	0.01854119801	0.488372093	0
25	8	0.25	1	0	0	0.0104838055	0.5	0
25	10	4	5	1	1	0.03106147027	0.3	0
25	5	2.666666667	4.666666667	1	1	0.0797579583	0.2631578947	1
25	9	1.5	2	1	1	0.03335771472	0.1944444444	1
25	2	0.5	3	1	1	0.0398862319	0.2580645161	1

26	1	4	3	0	0	0.01691075755	0.4411764706	0
26	3	3.666666667	0.3333333333	0	0	0.006140716656	0.2105263158	0
26	4	0.5	5	0	0	0.01757484512	0.5238095238	0
26	6	2.666666667	2.666666667	0	0	0.01681974877	0.4038461538	0
26	7	1	4	0	0	0.01988484319	0.488372093	0
26	8	0.25	1	0	0	0.01158461321	0.5	0
26	10	4	5	1	1	0.03213864953	0.3	0
26	5	2.666666667	4.666666667	1	1	0.08328704874	0.2631578947	1
26	9	1.5	2	1	1	0.03560251696	0.1944444444	1
26	2	0.5	3	1	1	0.04254979432	0.2580645161	1

27	1	4	3	0	0	0.01781288123	0.4411764706	0
27	3	3.666666667	0.3333333333	0	0	0.006877836728	0.2105263158	0
27	4	0.5	5	0	0	0.0188210275	0.5238095238	0
27	6	2.666666667	2.666666667	0	0	0.01778267281	0.4038461538	0
27	7	1	4	0	0	0.02106573621	0.488372093	0
27	8	0.25	1	0	0	0.01257452686	0.5	0
27	10	4	5	1	1	0.03313012018	0.3	0
27	5	2.666666667	4.666666667	1	1	0.08647977425	0.2631578947	1
27	9	1.5	2	1	1	0.03760609619	0.1944444444	1
