"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	0	5	0	0	0	0.3333333333	0
0	2	2	5	0	0	0	0.1666666667	0
0	3	4	3	0	0	0	0.1666666667	0
0	4	0	2	0	0	0	0.25	0
0	5	3	2	0	0	0	0.1666666667	0
0	6	3	3	0	0	0	0.1666666667	0
0	7	0	0	0	0	0	0	0
0	8	4	4	0	0	0	0.1666666667	0
0	9	3	4	0	0	0	0.1666666667	0
0	10	2	4	1	1	0	0	0

1	1	0	5	0	0	0	0.4	0
1	2	2	5	0	0	0	0.25	0
1	3	4	3	0	0	0	0.25	0
1	4	0	2	0	0	0	0.4	0
1	5	3	2	0	0	0	0.25	0
1	6	3	3	0	0	0	0.25	0
1	7	0	0	0	0	0	0	0
1	8	4	4	0	0	0	0.25	0
1	9	3	4.5	0	0	0	0.2666666667	0
1	10	2	3.5	1	1	0	0	0

2	1	0	5	0	0	0	0.5	0
2	2	2	5	0	0	0	0.3	0
2	3	4	3	0	0	0	0.2	0
2	4	0	2	0	0	0	0.5	0
2	5	3	1.5	0	0	0	0.3076923077	0
2	6	3	3	0	0	0	0.2727272727	0
2	7	0	0	0	0	0	0	0
2	8	3.666666667	4.666666667	0	0	0	0.347826087	0
2	9	3	4	0	0	0	0.2727272727	0
2	10	1.666666667	3.666666667	1	1	0	0	0

3	1	0	5	0	0	0	0.5	0
3	2	2	5	0	0	0	0.2727272727	0
3	3	4	3	0	0	0	0.1	0
3	4	0	2	0	0	0	0.25	0
3	5	2.666666667	1.666666667	0	0	0	0.1538461538	0
3	6	3	3	0	0	0	0.2307692308	0
3	7	0.6666666667	0.3333333333	0	0	0	0.08333333333	0
3	8	3.666666667	4.666666667	0	0	0	0.3043478261	0
3	9	3	4	0	0	0	0.25	0
3	10	1.333333333	4.333333333	1	1	0	0	0

4	1	0	5	0	0	0	0.5	0
4	2	2	5	0	0	0	0.2727272727	0
4	3	4	3	0	0	0	0.1	0
