"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	4	2	0	0	0	0	0
0	2	4	5	0	0	0	0.1428571429	0
0	3	0	5	0	0	0	0.2	0
0	4	4	3	0	0	0	0	0
0	5	3	3	0	0	0	0.125	0
0	6	2	4	0	0	0	0.1111111111	0
0	7	3	5	0	0	0	0.1428571429	0
0	8	0	3	0	0	0	0.2	0
0	9	2	3	0	0	0	0.1111111111	0
0	10	1	5	1	1	0	0	0

1	1	4	2	0	0	0	0	0
1	2	4	4.5	0	0	0	0.07692307692	0
1	3	0	5	0	0	0	0.2	0
1	4	4	3	0	0	0	0	0
1	5	3	3	0	0	0	0.1111111111	0
1	6	2	4	0	0	0	0.1	0
1	7	3	5	0	0	0	0.125	0
1	8	0	3	0	0	0	0.2	0
1	9	2	3	0	0	0	0.1	0
1	10	1	5	1	1	0	0	0

2	1	4	2	0	0	0	0	0
2	2	4	4	0	0	0	0	0
2	3	0	5	0	0	0	0.2	0
2	4	4	3	0	0	0	0	0
2	5	3	3	0	0	0	0.08695652174	0
2	6	2	4	0	0	0	0.08333333333	0
2	7	3.5	5	0	0	0	0.1176470588	0
2	8	0	3	0	0	0	0.2	0
2	9	2	3	0	0	0	0.08333333333	0
2	10	1	5	1	1	0	0	0

3	1	4	2	0	0	0	0	0
3	2	4	4	0	0	0	0	0
3	3	0	5	0	0	0	0.2	0
3	4	4	3	0	0	0	0	0
3	5	3	3	0	0	0	0.08695652174	0
3	6	2	4	0	0	0	0.08333333333	0
3	7	3.5	5	0	0	0	0.1176470588	0
3	8	0	3	0	0	0	0.2	0
3	9	2	3	0	0	0	0.08333333333	0
3	10	1	5	1	1	0	0	0

4	1	4	2	0	0	0	0	0
4	2	4	4	0	0	0	0.1	0
4	3	0	5	0	0	0	0.3333333333	0
4	4	4	3	0	0	0	0	0
4	5	3	2.5	0	0	0	0.1578947368	0
4	6	2	4	0	0	0	0.1538461538	0
4	7	3.333333333	4.666666667	0	0	0	0.2	0
4	8	0	3	0	0	0	0.3333333333	0
4	9	2	3	0	0	0	0.1538461538	0
4	10	1	4.5	1	1	0	0	0

5	1	4	2	0	0	0	0	0
5	2	4	4	0	0	0	0.09090909091	0
5	3	0	5	0	0	0	0.3333333333	0
5	4	4	3	0	0	0	0	0
5	5	2.75	2.75	0	0	0	0.1818181818	0
5	6	2	4	0	0	0	0.1428571429	0
5	7	3.5	5	0	0	0	0.1666666667	0
5	8	0	3	0	0	0	0.2857142857	0
5	9	2	3	0	0	0	0.1428571429	0
5	10	1	4.5	1	1	0	0	0

6	1	4	2	0	0	0	0	0
6	2	4	4.5	0	0	0	0.1	0
6	3	0	4.5	0	0	0	0.2666666667	0
6	4	4	3	0	0	0	0	0
6	5	2.75	2.75	0	0	0	0.1578947368	0
6	6	2	4	0	0	0	0.125	0
6	7	2.5	5	0	0	0	0.1666666667	0
6	8	0	3	0	0	0	0.2222222222	0
6	9	2	3	0	0	0	0.125	0
6	10	1	4.5	1	1	0	0	0

7	1	4	2	0	0	0	0	0
7	2	3.666666667	4.666666667	0	0	0	0.1071428571	0
7	3	0	4	0	0	0	0.2222222222	0
7	4	4	3	0	0	0	0	0
7	5	2.666666667	2.333333333	0	0	0	0.03333333333	0
7	6	2	4	0	0	0	0.1351351351	0
7	7	2	5	0	0	0	0.1428571429	0
7	8	0	3	0	0	0	0.2222222222	0
7	9	2	3	0	0	0	0.125	0
7	10	0.5	5	1	1	0	0	0

8	1	4	2	0	0	0	0	0
8	2	3.5	4.5	0	0	0	0.1025641026	0
8	3	0	4	0	0	0	0.2	0
8	4	4	3	0	0	0	0	0
8	5	2.75	2	0	0	0	0.02631578947	0
8	6	1.5	4	0	0	0	0.1379310345	0
8	7	2	5	0	0	0	0.1333333333	0
8	8	0.5	3	0	0	0	0.1739130435	0
8	9	2	3	0	0	0	0.1111111111	0
8	10	0.5	5	1	1	0	0	0

9	1	4	2	0	0	0	0	0
9	2	3.5	4.5	0	0	0	0.1025641026	0
9	3	0	4	0	0	0	0.2	0
9	4	4	3	0	0	0	0	0
9	5	2	2	0	0	0	0	0
9	6	1	4	0	0	0	0.1428571429	0
9	7	2	4.5	0	0	0	0.1333333333	0
9	8	0.5	3	0	0	0	0.1739130435	0
9	9	2.75	2.25	0	0	0	0.07142857143	0
9	10	0.5	5	1	1	0	0	0

10	1	4	2	0	0	0	0	0
10	2	3.5	4.5	0	0	0	0.1052631579	0
10	3	0	4	0	0	0	0.2	0
10	4	4	3	0	0	0	0	0
10	5	2	2	0	0	0	0	0
10	6	1	4	0	0	0	0.1428571429	0
10	7	2	4.5	0	0	0	0.1333333333	0
10	8	0.5	3	0	0	0	0.1818181818	0
10	9	2.666666667	2.666666667	0	0	0	0.08108108108	0
10	10	0.5	5	1	1	0	0	0

11	1	4	2	0	0	0	0	0
11	2	3.666666667	4.666666667	0	0	0.0003987319664	0.1034482759	0
11	3	0	4	0	0	0.01697914553	0.1818181818	0
11	4	4	3	0	0	0	0	0
11	5	2	2	0	0	0	0	0
11	6	1	4	0	0	0.01458675373	0.1333333333	0
11	7	2.333333333	4.333333333	0	0	0.005659715178	0.1162790698	0
11	8	0.6666666667	2.666666667	0	0	0.0007974639329	0.15625	0
11	9	2.666666667	2.666666667	0	0	0	0.075	0
11	10	0.5	5	1	1	0.1238370241	0	0

12	1	4	2	0	0	0	0	0
12	2	3.666666667	4.666666667	0	0	0.003022438544	0.1034482759	0
12	3	0	4	0	0	0.04884184837	0.1818181818	0
12	4	4	3	0	0	4.035343804e-05	0	0
12	5	2	2	0	0	0.0003165477295	0	0
12	6	1	4	0	0	0.03844746922	0.1333333333	0
12	7	2.333333333	4.333333333	0	0	0.01761330289	0.1162790698	0
12	8	0.6666666667	2.666666667	0	0	0.006402462876	0.15625	0
12	9	2.666666667	2.666666667	0	0	0.001060390477	0.075	0
12	10	0.5	5	1	1	0.229985891	0	0

13	1	4	2	0	0	0.0001148691016	0	0
13	2	3.666666667	4.666666667	0	0	0.006686106147	0.1034482759	0
13	3	0	4	0	0	0.07122285214	0.1818181818	0
13	4	4	3	0	0	0.0005913560873	0	0
13	5	2	2	0	0	0.001674665234	0	0
13	6	1	4	0	0	0.05591830577	0.1333333333	0
13	7	2.333333333	4.333333333	0	0	0.02764409847	0.1162790698	0
13	8	0.6666666667	2.666666667	0	0	0.01339341964	0.15625	0
13	9	2.666666667	2.666666667	0	0	0.003344424435	0.075	0
13	10	0.5	5	1	1	0.2886845196	0	0

14	1	4	2	0	0	0.0005482589709	0	0
14	2	3.666666667	4.666666667	0	0	0.01041121508	0.1034482759	0
14	3	0	4	0	0	0.08602131038	0.1818181818	0
14	4	4	3	0	0	0.001755700231	0	0
14	5	2	2	0	0	0.003580073972	0	0
14	7	2.333333333	4.333333333	0	0	0.03527503882	0.1162790698	0
14	8	0.6666666667	2.666666667	0	0	0.01954488625	0.15625	0
14	9	2.666666667	2.666666667	0	0	0.005939485005	0.075	0
14	10	0.5	5	1	1	0.3241475154	0.1	0
14	6	1	4	1	1	0.06799349276	0.1333333333	1

15	1	4	2	0	0	0.001253468943	0	0
15	2	3.666666667	4.666666667	0	0	0.01402440467	0.1724137931	0
15	3	0	4	0	0	0.1137547112	0.2727272727	0
15	4	4	3	0	0	0.00321510179	0	0
15	5	2	2	0	0	0.006144543075	0.07142857143	0
15	7	2.333333333	4.333333333	0	0	0.04881293168	0.1860465116	0
15	8	0.6666666667	2.666666667	0	0	0.03227247731	0.25	0
15	9	2.666666667	2.666666667	0	0	0.01027087841	0.15	0
15	10	0.5	5	1	1	0.3708754064	0.1	0
15	6	1	4	1	1	0.1131950774	0.1333333333	1

16	1	4	2	0	0	0.002230575964	0	0
16	2	3.666666667	4.666666667	0	0	0.01838152732	0.1724137931	0
16	3	0	4	0	0	0.1314613073	0.2727272727	0
16	4	4	3	0	0	0.005273996347	0	0
16	5	2	2	0	0	0.01009398677	0.07142857143	0
16	7	2.333333333	4.333333333	0	0	0.05926858283	0.1860465116	0
16	8	0.6666666667	2.666666667	0	0	0.04221923172	0.25	0
16	9	2.666666667	2.666666667	0	0	0.01515917366	0.15	0
16	10	0.5	5	1	1	0.4071390846	0.1	0
16	6	1	4	1	1	0.1304144752	0.1333333333	1

17	1	4	2	0	0	0.003568644375	0	0
17	2	3.666666667	4.666666667	0	0	0.02260576545	0.1724137931	0
17	3	0	4	0	0	0.1432652861	0.2727272727	0
17	4	4	3	0	0	0.007633680711	0	0
17	5	2	2	0	0	0.01358423383	0.07142857143	0
17	7	2.333333333	4.333333333	0	0	0.066723208	0.1860465116	0
17	8	0.6666666667	2.666666667	0	0	0.04930390135	0.25	0
17	9	2.666666667	2.666666667	0	0	0.01913888839	0.15	0
17	10	0.5	5	1	1	0.432295292	0.1	0
17	6	1	4	1	1	0.1410736372	0.1333333333	1

18	1	4	2	0	0	0.005006317073	0	0
18	2	3.666666667	4.666666667	0	0	0.02625301308	0.1724137931	0
18	3	0	4	0	0	0.1513373894	0.2727272727	0
18	4	4	3	0	0	0.009892677239	0	0
18	5	2	2	0	0	0.01641140972	0.07142857143	0
18	7	2.333333333	4.333333333	0	0	0.0721346535	0.1860465116	0
18	8	0.6666666667	2.666666667	0	0	0.05441208737	0.25	0
18	9	2.666666667	2.666666667	0	0	0.02228878881	0.15	0
18	10	0.5	5	1	1	0.4495676803	0.1	0
18	6	1	4	1	1	0.1483068574	0.1333333333	1

19	1	4	2	0	0	0.006368116496	0	0
19	2	3.666666667	4.666666667	0	0	0.02923727782	0.1724137931	0
19	3	0	4	0	0	0.1569299715	0.2727272727	0
19	4	4	3	0	0	0.01188218841	0	0
19	5	2	2	0	0	0.01865955225	0.07142857143	0
