"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	4	1	0	0	0	0	0
0	2	0	0	0	0	0	0.5	0
0	3	1	0	0	0	0	0.3333333333	0
0	4	1	5	0	0	0	0.2	0
0	5	3	5	0	0	0	0	0
0	6	0	5	0	0	0	0	0
0	7	3	2	0	0	0	0.25	0
0	8	0	4	0	0	0	0.3333333333	0
0	9	4	5	0	0	0	0	0
0	10	1	2	1	1	0	0	0

1	1	4	1	0	0	0	0.3333333333	0
1	2	0	0	0	0	0	0.4	0
1	3	1.5	0	0	0	0	0.4	0
1	4	1	5	0	0	0	0.1428571429	0
1	5	3	5	0	0	0	0	0
1	6	0	5	0	0	0	0	0
1	7	3	2	0	0	0	0.2857142857	0
1	8	0.3333333333	3.333333333	0	0	0	0.375	0
1	9	4	5	0	0	0	0	0
1	10	1.5	2	1	1	0	0	0

2	1	4	1	0	0	0	0.4	0
2	2	0	0.5	0	0	0	0.375	0
2	3	1.333333333	0.3333333333	0	0	0	0.3913043478	0
2	4	1	5	0	0	0	0.1428571429	0
2	5	3	5	0	0	0	0	0
2	6	0	5	0	0	0	0	0
2	7	3	2	0	0	0	0.3333333333	0
2	8	0.3333333333	3.333333333	0	0	0	0.347826087	0
2	9	4	5	0	0	0	0	0
2	10	1.666666667	1.666666667	1	1	0	0	0

3	1	3.5	1	0	0	0	0.5	0
3	2	0	0.5	0	0	0	0.4705882353	0
3	3	1	0	0	0	0	0.4	0
3	4	1	4.5	0	0	0	0.1904761905	0
3	5	2.5	5	0	0	0	0.0625	0
3	6	0	5	0	0	0	0	0
3	7	3	2.5	0	0	0	0.3333333333	0
3	8	0.25	3	0	0	0	0.3333333333	0
3	9	4	5	0	0	0	0	0
3	10	1.5	1.5	1	1	0	0	0

4	1	3.333333333	0.6666666667	0	0	0	0.36	0
4	2	0	1.5	0	0	0	0.2727272727	0
4	3	0.5	0	0	0	0	0.3333333333	0
4	4	1	4	0	0	0	0.1428571429	0
4	5	2	5	0	0	0	0.03703703704	0
4	6	0	4.5	0	0	0	0.05882352941	0
4	7	3.25	3	0	0	0	0.2045454545	0
