"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	4	5	0	0	0	0	0
0	2	1	1	0	0	0	0.3333333333	0
0	3	3	5	0	0	0	0.1666666667	0
0	4	2	0	0	0	0	0	0
0	5	1	3	0	0	0	0.1428571429	0
0	6	3	4	0	0	0	0.1428571429	0
0	7	0	4	0	0	0	0.2	0
0	8	2	4	0	0	0	0.1428571429	0
0	9	1	5	0	0	0	0.1428571429	0
0	10	1	4	1	1	0	0	0

1	1	4	5	0	0	0	0	0
1	2	1	1	0	0	0	0.25	0
1	3	3	5	0	0	0	0.1666666667	0
1	4	2	0	0	0	0	0	0
1	5	1	3	0	0	0	0.125	0
1	6	3	4	0	0	0	0.1428571429	0
1	7	0	3.5	0	0	0	0.2	0
1	8	2	4	0	0	0	0.125	0
1	9	1	5	0	0	0	0.125	0
1	10	1	4	1	1	0	0	0

2	1	4	5	0	0	0	0	0
2	2	0.5	1.5	0	0	0	0.125	0
2	3	3	5	0	0	0	0.1666666667	0
2	4	2.5	0	0	0	0	0	0
2	5	1	3	0	0	0	0.09090909091	0
2	6	3	4	0	0	0	0.125	0
2	7	0	3.5	0	0	0	0.125	0
2	8	2	4	0	0	0	0.1	0
2	9	1	5	0	0	0	0.1111111111	0
2	10	1	4	1	1	0	0	0

3	1	4	5	0	0	0	0	0
3	2	0.5	1.5	0	0	0	0.125	0
3	3	3	5	0	0	0	0.1666666667	0
3	4	2.5	0	0	0	0	0	0
3	5	1	3	0	0	0	0.09090909091	0
3	6	3	4	0	0	0	0.125	0
3	7	0	3.5	0	0	0	0.125	0
3	8	2	4	0	0	0	0.1	0
3	9	1	5	0	0	0	0.1111111111	0
3	10	1	4	1	1	0	0	0

4	1	4	5	0	0	0	0	0
4	2	0.3333333333	1.666666667	0	0	0	0.1052631579	0
4	3	3	5	0	0	0	0.125	0
4	4	2.5	0	0	0	0	0	0
4	5	1	3	0	0	0	0.09090909091	0
4	6	3.666666667	3.666666667	0	0	0	0.125	0
4	7	0	3.5	0	0	0	0.1333333333	0
4	8	2	4	0	0	0	0.08333333333	0
4	9	1	5	0	0	0	0.1111111111	0
4	10	1	4	1	1	0	0	0

5	1	4	5	0	0	0	0	0
5	2	0.3333333333	1.666666667	0	0	0	0.07692307692	0
5	3	3	4.5	0	0	0	0.09090909091	0
5	4	2.666666667	0.3333333333	0	0	0	0	0
5	5	1.5	3	0	0	0	0.06666666667	0
5	6	3.75	3	0	0	0	0.06060606061	0
5	7	0	3.5	0	0	0	0.1111111111	0
5	8	2	4	0	0	0	0.06666666667	0
5	9	1	5	0	0	0	0.09090909091	0
5	10	1	4	1	1	0	0	0

6	1	3.666666667	4.333333333	0	0	0	0.06666666667	0
6	2	0.5	1.5	0	0	0	0.06976744186	0
6	3	3	5	0	0	0	0.09090909091	0
6	4	2	0.25	0	0	0	0	0
6	5	1.666666667	2.666666667	0	0	0	0.05660377358	0
6	6	3.666666667	2.666666667	0	0	0	0.02777777778	0
6	7	0	3.5	0	0	0	0.08333333333	0
6	8	2	4	0	0	0	0.05555555556	0
6	9	1.5	5	0	0	0	0.08333333333	0
6	10	1	4	1	1	0	0	0

7	1	3.666666667	4.333333333	0	0	0	0.1333333333	0
7	2	0.5	1.5	0	0	0	0.09302325581	0
7	3	3	5	0	0	0	0.1818181818	0
7	4	2	0.25	0	0	0	0	0
7	5	1.666666667	2.666666667	0	0	0	0.09433962264	0
7	6	3.666666667	2.666666667	0	0	0	0.05555555556	0
7	7	0	3.5	0	0	0	0.1666666667	0
7	8	2	4	0	0	0	0.1111111111	0
7	9	2	5	0	0	0	0.1428571429	0
7	10	1	4.5	1	1	0	0	0

8	1	3.666666667	4.333333333	0	0	0	0.125	0
8	2	0.5	1.5	0	0	0	0.1063829787	0
8	3	3	5	0	0	0	0.2307692308	0
8	4	2	0.25	0	0	0	0	0
8	5	1.666666667	2.666666667	0	0	0	0.1206896552	0
8	6	3.5	2.5	0	0	0	0.05882352941	0
8	7	0	3.5	0	0	0	0.2307692308	0
8	8	2	4	0	0	0	0.15	0
8	9	2	5	0	0	0	0.2	0
8	10	0.6666666667	4.666666667	1	1	0	0	0

9	1	3.666666667	4.333333333	0	0	0	0.1333333333	0
9	2	0.5	1.5	0	0	0	0.1136363636	0
9	3	3	5	0	0	0	0.25	0
9	4	2	0.25	0	0	0	0	0
9	5	1.666666667	2.666666667	0	0	0	0.1272727273	0
9	6	3.666666667	2.666666667	0	0	0	0.05555555556	0
9	7	0	3.5	0	0	0	0.2307692308	0
9	8	2	4	0	0	0	0.1578947368	0
9	9	2	5	0	0	0	0.2	0
9	10	0.6666666667	4.666666667	1	1	0	0	0

10	1	4	4.5	0	0	0	0.1176470588	0
10	2	0.3333333333	1.333333333	0	0	0	0.1071428571	0
10	3	3	4.5	0	0	0	0.2083333333	0
10	4	2	0.5	0	0	0	0	0
10	5	1.5	2.5	0	0	0	0.1525423729	0
10	6	3.5	3	0	0	0	0.08	0
10	7	0	3.5	0	0	0	0.2307692308	0
10	8	2	4	0	0	0	0.1666666667	0
10	9	2	5	0	0	0	0.2	0
10	10	0.6666666667	4.666666667	1	1	0	0	0

11	1	3.666666667	4.666666667	0	0	0.002804441345	0.1851851852	0
11	2	0	1.5	0	0	0	0.09090909091	0
11	3	3	3	0	0	0.002804441345	0.1162790698	0
11	4	2	0.5	0	0	0	0.03225806452	0
11	5	1.5	2.5	0	0	0.02734674191	0.1384615385	0
11	6	4	3	0	0	0	0	0
11	7	0	3.5	0	0	0.1135936296	0.2307692308	0
11	8	2	4	0	0	0.09256031955	0.1578947368	0
11	9	2	5	0	0	0.1178002917	0.2	0
11	10	0.6666666667	4.666666667	1	1	1.253846629	0	0

12	1	3.666666667	4.666666667	0	0	0.03272688016	0.1851851852	0
12	2	0	1.5	0	0	0.01640740261	0.09090909091	0
12	3	3	3	0	0	0.0266124087	0.1162790698	0
12	4	2	0.5	0	0	0.002151287944	0.03225806452	0
12	5	1.5	2.5	0	0	0.09139594092	0.1384615385	0
12	6	4	3	0	0	0.002598495435	0	0
12	8	2	4	0	0	0.2559189914	0.1578947368	0
12	9	2	5	0	0	0.3578969947	0.2	0
12	10	0.6666666667	4.666666667	1	1	2.57893198	0.1764705882	0
12	7	0	3.5	1	1	0.7176883563	0.2307692308	0

13	1	3.666666667	4.666666667	0	0	0.0843709804	0.1851851852	0
13	2	0	1.5	0	0	0.1510154879	0.2727272727	0
13	3	3	3	0	0	0.0675255137	0.1627906977	0
13	5	1.5	2.5	0	0	0.2256569386	0.2615384615	0
13	6	4	3	0	0	0.01615546014	0	0
13	8	2	4	0	0	0.4292433857	0.2631578947	0
13	9	2	5	0	0	0.5623398507	0.3333333333	0
13	10	0.6666666667	4.666666667	1	1	3.929787005	0.2058823529	0
13	7	0	3.5	1	1	2.172100557	0.3076923077	0
13	4	2	0.5	1	1	0.04006068237	0.09677419355	1

14	1	3.666666667	4.666666667	0	0	0.149512258	0.1851851852	0
14	2	0	1.5	0	0	0.4009407185	0.5454545455	0
14	3	3	3	0	0	0.1494304669	0.3255813953	0
14	5	1.5	2.5	0	0	0.4727515659	0.4615384615	0
14	6	4	3	0	0	0.04283259422	0.08333333333	0
14	8	2	4	0	0	0.6173947917	0.3157894737	0
14	9	2	5	0	0	0.7642676723	0.3333333333	0
14	10	0.6666666667	4.666666667	1	1	5.115091642	0.2058823529	0
14	7	0	3.5	1	1	3.048703414	0.3076923077	0
14	4	2	0.5	1	1	2.300499145	0.09677419355	1

15	1	3.666666667	4.666666667	0	0	0.2267506925	0.1851851852	0
