"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	0	5	0	0	0	0	0
0	2	0	4	0	0	0	0	0
0	3	2	1	0	0	0	0.25	0
0	4	1	1	0	0	0	0	0
0	5	4	5	0	0	0	0.3333333333	0
0	6	3	5	0	0	0	0.25	0
0	7	3	4	0	0	0	0.2	0
0	8	3	1	0	0	0	0.25	0
0	9	0	3	0	0	0	0	0
0	10	4	3	1	1	0	0	0

1	1	0	5	0	0	0	0	0
1	2	0	4	0	0	0	0	0
1	3	2	1	0	0	0	0.125	0
1	4	0.5	1	0	0	0	0	0
1	5	4	5	0	0	0	0.3333333333	0
1	6	3	5	0	0	0	0.2	0
1	7	3	4	0	0	0	0.1666666667	0
1	8	3.5	1	0	0	0	0.2666666667	0
1	9	0	3	0	0	0	0	0
1	10	4	3	1	1	0	0	0

2	1	0	5	0	0	0	0	0
2	2	0	4	0	0	0	0	0
2	3	2	1	0	0	0	0.1111111111	0
2	4	0.3333333333	1.333333333	0	0	0	0	0
2	5	4	5	0	0	0	0.25	0
2	6	3	5	0	0	0	0.1666666667	0
2	7	3.5	4	0	0	0	0.1818181818	0
2	8	3.5	1	0	0	0	0.2222222222	0
2	9	0	3	0	0	0	0	0
2	10	4	3	1	1	0	0	0

3	1	0	5	0	0	0	0	0
3	2	0	4	0	0	0	0	0
3	3	2	1	0	0	0	0.2	0
3	4	0	1	0	0	0	0	0
3	5	4	5	0	0	0	0.4	0
3	6	3	5	0	0	0	0.1666666667	0
3	7	3.5	4	0	0	0	0.3076923077	0
3	8	3.5	1	0	0	0	0.4210526316	0
3	9	0	3	0	0	0	0	0
3	10	4	2.5	1	1	0	0	0

4	1	0	5	0	0	0	0	0
4	2	0	4	0	0	0	0	0
4	3	2	1	0	0	0	0.2	0
4	4	0	0.5	0	0	0	0	0
4	5	4	5	0	0	0	0.4	0
4	6	3	5	0	0	0	0.1666666667	0
4	7	3.5	4	0	0	0	0.3076923077	0
4	8	3.5	1	0	0	0	0.4210526316	0
4	9	0	2.5	0	0	0	0	0
4	10	4	2.5	1	1	0	0	0

5	1	0	5	0	0	0	0	0
5	2	0	4	0	0	0	0	0
5	3	2	1	0	0	0	0.1666666667	0
5	4	0.5	0	0	0	0	0	0
5	5	4	5	0	0	0	0.4	0
5	6	3	5	0	0	0	0.1666666667	0
5	7	3.5	4	0	0	0	0.3076923077	0
5	8	3.4	0.8	0	0	0	0.3461538462	0
5	9	0	2	0	0	0	0	0
5	10	4	2.5	1	1	0	0	0

6	1	0	5	0	0	0	0	0
6	2	0	4	0	0	0	0	0
6	3	2	1	0	0	0	0.1	0
6	4	0.5	0	0	0	0	0	0
6	5	4	5	0	0	0	0.2	0
6	6	3	5	0	0	0	0	0
6	7	3	4	0	0	0	0.1875	0
6	8	3.666666667	0.3333333333	0	0	0	0.3	0
6	9	0	2	0	0	0	0	0
6	10	4	2	1	1	0	0	0

7	1	0	4.5	0	0	0	0	0
7	2	0.5	3	0	0	0	0.04761904762	0
7	3	2	1	0	0	0	0.2142857143	0
7	4	0.5	0	0	0	0	0.07142857143	0
7	5	4	5	0	0	0	0.1666666667	0
7	6	3	5	0	0	0	0.125	0
7	7	3	3.75	0	0	0	0.303030303	0
7	8	3.5	0	0	0	0	0.4615384615	0
7	9	0.3333333333	1.666666667	0	0	0	0.1111111111	0
7	10	3.666666667	1.666666667	1	1	0	0	0

8	1	0	4.5	0	0	0	0	0
8	2	0.3333333333	2.666666667	0	0	0	0.09375	0
8	3	2	1	0	0	0	0.25	0
8	4	0.3333333333	0.3333333333	0	0	0	0.1304347826	0
8	5	4	5	0	0	0	0.1666666667	0
8	6	3	5	0	0	0	0.125	0
8	7	3	3.75	0	0	0	0.3333333333	0
8	8	3.5	0	0	0	0	0.5	0
8	9	1	1.5	0	0	0	0.2222222222	0
8	10	3.5	1.5	1	1	0	0	0

9	1	0	4.5	0	0	0	0	0
9	2	0.5	3	0	0	0	0.09523809524	0
9	3	1.333333333	0.6666666667	0	0	0	0.2571428571	0
9	4	0	0.5	0	0	0	0.0625	0
9	5	4	5	0	0	0	0.1666666667	0
9	6	3	5	0	0	0	0.1111111111	0
9	7	3	3.75	0	0	0	0.3	0
9	8	3.5	0	0	0	0	0.5	0
9	9	1	2	0	0	0	0.1764705882	0
9	10	3.5	1.5	1	1	0	0	0

10	1	0.3333333333	4.333333333	0	0	0	0	0
10	2	0.3333333333	2.666666667	0	0	0	0	0
10	3	1	0.5	0	0	0	0.07317073171	0
10	4	0	1	0	0	0	0	0
10	5	4	5	0	0	0	0.1666666667	0
10	6	3	5	0	0	0	0	0
