"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	4	4	0	0	0	0	0
0	2	2	2	0	0	0	0.125	0
0	3	2	4	0	0	0	0	0
0	4	1	4	0	0	0	0	0
0	5	3	4	0	0	0	0	0
0	6	4	2	0	0	0	0.1666666667	0
0	7	3	3	0	0	0	0	0
0	8	0	5	0	0	0	0	0
0	9	1	0	0	0	0	0.5	0
0	10	4	0	1	1	0	0	0

1	1	4	4	0	0	0	0	0
1	2	2	2	0	0	0	0.1	0
1	3	2	3.5	0	0	0	0	0
1	4	1	4	0	0	0	0	0
1	5	3	4	0	0	0	0	0
1	6	4	2.5	0	0	0	0.1428571429	0
1	7	3	3	0	0	0	0	0
1	8	0	5	0	0	0	0	0
1	9	1	0	0	0	0	0.5	0
1	10	4	0	1	1	0	0	0

2	1	4	4	0	0	0	0.1	0
2	2	2	2	0	0	0	0.1538461538	0
2	3	2	4	0	0	0	0.03703703704	0
2	4	1	4	0	0	0	0	0
2	5	3	4	0	0	0	0	0
2	6	4	2.5	0	0	0	0.2352941176	0
2	7	3	3	0	0	0	0.1	0
2	8	0	4.5	0	0	0	0	0
2	9	1	0	0	0	0	0.5	0
2	10	4	0.5	1	1	0	0	0

3	1	4	4.5	0	0	0	0.05263157895	0
3	2	2	2	0	0	0	0.2	0
3	3	2	4	0	0	0	0.05714285714	0
3	4	0.5	4	0	0	0	0	0
3	5	3	4.5	0	0	0	0.04761904762	0
3	6	4	2.5	0	0	0	0.2727272727	0
3	7	3	3	0	0	0	0.1428571429	0
3	8	0	5	0	0	0	0	0
3	9	1	0.5	0	0	0	0.4444444444	0
3	10	3.666666667	0.6666666667	1	1	0	0	0

4	1	4	5	0	0	0	0	0
4	2	2	2	0	0	0	0.1764705882	0
4	3	2	4	0	0	0	0.05	0
4	4	0.6666666667	3.666666667	0	0	0	0.03448275862	0
4	5	3	4.5	0	0	0	0.04347826087	0
4	6	4	3	0	0	0	0.2121212121	0
4	7	3	3	0	0	0	0.125	0
4	8	0	5	0	0	0	0	0
4	9	1.333333333	0.6666666667	0	0	0	0.3333333333	0
4	10	3.666666667	0.6666666667	1	1	0	0	0

5	1	4	5	0	0	0	0	0
5	2	2	2	0	0	0	0.2352941176	0
5	3	2	4	0	0	0	0.05263157895	0
5	4	0.6666666667	3.666666667	0	0	0	0.03571428571	0
5	5	3	4.5	0	0	0	0.04347826087	0
5	6	4	3	0	0	0	0.25	0
5	7	3	3	0	0	0	0.1875	0
5	8	0	5	0	0	0	0	0
5	9	1	0.5	0	0	0	0.4615384615	0
5	10	3.5	0.5	1	1	0	0	0

6	1	4	5	0	0	0	0	0
6	2	1.666666667	2.333333333	0	0	0	0.1176470588	0
6	3	2	4.5	0	0	0	0	0
6	4	0.6666666667	3.666666667	0	0	0	0.02564102564	0
6	5	3	4.5	0	0	0	0.03846153846	0
6	6	4	2.5	0	0	0	0.2162162162	0
6	7	3	3	0	0	0	0.1111111111	0
6	8	0.5	5	0	0	0	0	0
6	9	0.5	1	0	0	0	0.2068965517	0
6	10	3.333333333	0.3333333333	1	1	0	0	0

7	1	4	5	0	0	0	0	0
7	2	1.666666667	2.333333333	0	0	0	0.1666666667	0
7	3	2	4	0	0	0	0.05555555556	0
7	4	0.6666666667	3.666666667	0	0	0	0.05	0
7	5	3	4.5	0	0	0	0.02380952381	0
7	6	4	2	0	0	0	0.3235294118	0
7	7	3	3	0	0	0	0.1578947368	0
7	8	0.5	5	0	0	0	0	0
7	9	0.5	1	0	0	0	0.303030303	0
7	10	3	0.5	1	1	0	0	0

8	1	4	5	0	0	0	0	0
8	2	1.666666667	2.333333333	0	0	0	0.1636363636	0
8	3	2	4	0	0	0	0.05555555556	0
8	4	0.6666666667	3.666666667	0	0	0	0.05	0
8	5	3	4.5	0	0	0	0.0243902439	0
8	6	4	2.5	0	0	0	0.2692307692	0
8	7	3	3	0	0	0	0.1666666667	0
8	8	0.5	5	0	0	0	0	0
8	9	0.8	0.8	0	0	0	0.35	0
8	10	3	0.5	1	1	0	0	0

9	1	4	5	0	0	0	0	0
9	2	1.666666667	2.333333333	0	0	0	0.1090909091	0
9	3	2	4	0	0	0	0	0
9	4	1	4	0	0	0	0.02380952381	0
9	5	3	4.5	0	0	0	0.02380952381	0
9	6	4	2.5	0	0	0	0.2083333333	0
9	7	3	3	0	0	0	0.1111111111	0
9	8	0	4	0	0	0	0	0
9	9	0.8	0.8	0	0	0	0.2368421053	0
9	10	3.333333333	0.3333333333	1	1	0	0	0

10	1	4	5	0	0	0	0	0
10	2	2	2	0	0	0	0.1886792453	0
10	3	2	4	0	0	0	0	0
10	4	1.25	3.75	0	0	0	0.04918032787	0
10	5	3	4.5	0	0	0	0.04347826087	0
10	6	4	2	0	0	0	0.2857142857	0
10	7	3.5	3	0	0	0	0.1818181818	0
10	8	0	3.5	0	0	0	0	0
10	9	0.6666666667	0.6666666667	0	0	0	0.25	0
10	10	3.5	0.5	1	1	0	0	0

11	1	4	5	0	0	0	0	0
11	2	2	2	0	0	0.0003926676388	0.1694915254	0
11	3	2	4	0	0	0	0	0
11	4	1.25	3.75	0	0	0	0.046875	0
11	5	2.666666667	4.666666667	0	0	0	0.02564102564	0
11	6	4	2	0	0	0.001178002917	0.25	0
11	7	3.666666667	3.333333333	0	0	5.60888269e-05	0.1590909091	0
11	8	0	3.5	0	0	0	0	0
11	9	1.2	0.6	0	0	0.0004712011666	0.2830188679	0
11	10	3.5	0.5	1	1	0.01935449673	0	0

12	1	4	5	0	0	9.256210569e-06	0	0
12	2	2	2	0	0	0.001415309359	0.1694915254	0
12	3	2	4	0	0	2.598495435e-05	0	0
12	4	1.25	3.75	0	0	6.434362553e-05	0.046875	0
12	5	2.666666667	4.666666667	0	0	3.176924278e-05	0.02564102564	0
12	6	4	2	0	0	0.003789839821	0.25	0
12	7	3.666666667	3.333333333	0	0	0.000514181262	0.1590909091	0
12	8	0	3.5	0	0	7.750771306e-06	0	0
12	9	1.2	0.6	0	0	0.001657691762	0.2830188679	0
12	10	3.5	0.5	1	1	0.04159025422	0	0

13	1	4	5	0	0	8.754560169e-05	0	0
13	2	2	2	0	0	0.00254327438	0.1694915254	0
13	3	2	4	0	0	0.0001566759905	0	0
13	4	1.25	3.75	0	0	0.0002345731875	0.046875	0
13	5	2.666666667	4.666666667	0	0	0.0001422415949	0.02564102564	0
13	6	4	2	0	0	0.006168515247	0.25	0
13	7	3.666666667	3.333333333	0	0	0.001231037851	0.1590909091	0
13	8	0	3.5	0	0	6.320013628e-05	0	0
13	9	1.2	0.6	0	0	0.002932585239	0.2830188679	0
13	10	3.5	0.5	1	1	0.05782798978	0	0

14	1	4	5	0	0	0.0002668640144	0	0
14	2	2	2	0	0	0.003642793273	0.1694915254	0
14	3	2	4	0	0	0.0003844993235	0	0
14	4	1.25	3.75	0	0	0.0004841397143	0.046875	0
14	5	2.666666667	4.666666667	0	0	0.0003385060703	0.02564102564	0
14	6	4	2	0	0	0.008191085106	0.25	0
14	7	3.666666667	3.333333333	0	0	0.002026251384	0.1590909091	0
14	8	0	3.5	0	0	0.0001885118028	0	0
