"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	4	5	0	0	0	0	0
0	2	2	4	0	0	0	0.125	0
0	3	2	5	0	0	0	0	0
0	4	2	1	0	0	0	0.2	0
0	5	3	3	0	0	0	0.125	0
0	6	3	4	0	0	0	0.1428571429	0
0	7	4	3	0	0	0	0	0
0	8	1	0	0	0	0	0.5	0
0	9	1	5	0	0	0	0.1666666667	0
0	10	1	2	1	1	0	0	0

1	1	4	5	0	0	0	0	0
1	2	1.5	4	0	0	0	0.1333333333	0
1	3	2	5	0	0	0	0	0
1	4	2	1	0	0	0	0.2	0
1	5	3	3	0	0	0	0.1	0
1	6	3	4	0	0	0	0.1111111111	0
1	7	4	3.5	0	0	0	0	0
1	8	1	0	0	0	0	0.5	0
1	9	1	5	0	0	0	0.1428571429	0
1	10	1	2	1	1	0	0	0

2	1	4	5	0	0	0	0	0
2	2	0.5	4	0	0	0	0.1538461538	0
2	3	2.333333333	4.666666667	0	0	0	0.04	0
2	4	2.5	1	0	0	0	0.2	0
2	5	3	3	0	0	0	0.08333333333	0
2	6	3	4	0	0	0	0.08333333333	0
2	7	4	3.5	0	0	0	0	0
2	8	1	0	0	0	0	0.3333333333	0
2	9	1	5	0	0	0	0.1111111111	0
2	10	1	2	1	1	0	0	0

3	1	3.5	5	0	0	0	0	0
3	2	0.5	4	0	0	0	0.1333333333	0
3	3	2	4.5	0	0	0	0.04545454545	0
3	4	2.5	1	0	0	0	0.2	0
3	5	3.5	3	0	0	0	0.05263157895	0
3	6	3	4	0	0	0	0.08333333333	0
3	7	4	4	0	0	0	0	0
3	8	1	0	0	0	0	0.3333333333	0
3	9	0.5	5	0	0	0	0.07142857143	0
3	10	1	2	1	1	0	0	0

4	1	3.5	5	0	0	0	0.06666666667	0
4	2	0	4	0	0	0	0.2857142857	0
4	3	2	5	0	0	0	0.09090909091	0
4	4	2.5	1	0	0	0	0.4285714286	0
4	5	3.5	3	0	0	0	0.2380952381	0
4	6	3	4	0	0	0	0.2307692308	0
4	7	4	4	0	0	0	0.2222222222	0
4	8	0.5	0	0	0	0	0.625	0
4	9	0.6666666667	4.666666667	0	0	0	0.2105263158	0
4	10	2	2	1	1	0	0	0

5	1	3.5	5	0	0	0	0.0625	0
5	2	0	4	0	0	0	0.2222222222	0
5	3	2	5	0	0	0	0.08333333333	0
5	4	2.5	1	0	0	0	0.3	0
5	5	3.5	3	0	0	0	0.2083333333	0
5	6	3	4	0	0	0	0.2142857143	0
5	7	4	4	0	0	0	0.2222222222	0
5	8	0.5	0.5	0	0	0	0.4347826087	0
5	9	0.75	4.25	0	0	0	0.2058823529	0
5	10	2	2	1	1	0	0	0

6	1	3.5	5	0	0	0	0.15	0
6	2	0.3333333333	4.666666667	0	0	0	0.25	0
6	3	2	4.5	0	0	0	0.2068965517	0
6	4	2.333333333	0.6666666667	0	0	0	0.4285714286	0
6	5	3.5	3	0	0	0	0.25	0
6	6	3	4	0	0	0	0.25	0
6	7	4	4	0	0	0	0.2727272727	0
6	8	0.6666666667	0.3333333333	0	0	0	0.4285714286	0
6	9	1	3.5	0	0	0	0.2580645161	0
6	10	2	2.25	1	1	0	0	0

7	1	4	5	0	0	0	0.1111111111	0
7	2	0	4.5	0	0	0	0.2352941176	0
7	3	2.333333333	4.666666667	0	0	0	0.2105263158	0
7	4	2.333333333	0.6666666667	0	0	0	0.4285714286	0
7	5	3.5	3	0	0	0	0.2592592593	0
7	6	3	4	0	0	0	0.25	0
7	7	4	4	0	0	0	0.2727272727	0
7	8	0.3333333333	0.3333333333	0	0	0	0.4210526316	0
7	9	1	4	0	0	0	0.2631578947	0
7	10	2	2.25	1	1	0	0	0

8	1	4	5	0	0	0	0.1111111111	0
8	2	0.3333333333	4.666666667	0	0	0	0.1739130435	0
8	3	2.333333333	4.666666667	0	0	0	0.1891891892	0
8	4	2.333333333	0.6666666667	0	0	0	0.36	0
8	5	3.5	3	0	0	0	0.2307692308	0
8	6	3	4	0	0	0	0.2	0
8	7	4	4	0	0	0	0.2727272727	0
8	8	0.3333333333	0.3333333333	0	0	0	0.3125	0
8	9	1	3.5	0	0	0	0.2142857143	0
8	10	2.333333333	2.333333333	1	1	0	0	0

9	1	4	5	0	0	0	0.1111111111	0
9	2	0.3333333333	4.666666667	0	0	0	0.1739130435	0
9	3	2.333333333	4.666666667	0	0	0	0.1891891892	0
9	4	2	1	0	0	0	0.2903225806	0
9	5	3.5	3	0	0	0	0.2222222222	0
9	6	3	4	0	0	0	0.2	0
9	7	4	4	0	0	0	0.2727272727	0
9	8	0.75	0.25	0	0	0	0.3636363636	0
9	9	1	3.5	0	0	0	0.2	0
9	10	2.333333333	2.333333333	1	1	0	0	0

10	1	3.5	5	0	0	0	0.15	0
10	2	0.3333333333	4.666666667	0	0	0	0.1739130435	0
10	3	2	4.5	0	0	0	0.1785714286	0
10	4	1.5	1	0	0	0	0.2857142857	0
10	5	3.5	3	0	0	0	0.24	0
10	6	3	4	0	0	0	0.2142857143	0
10	7	4	4	0	0	0	0.2727272727	0
10	8	0.75	0.25	0	0	0	0.4210526316	0
10	9	1	3.5	0	0	0	0.2068965517	0
10	10	2.333333333	2.333333333	1	1	0	0	0

11	1	3.5	5	0	0	0	0.15	0
11	2	0.3333333333	4.666666667	0	0	0	0.16	0
11	3	2	4.5	0	0	0.03475404658	0.1724137931	0
11	4	1.333333333	1.333333333	0	0	0.05394931077	0.2571428571	0
11	5	3.5	3	0	0	0.07236206141	0.2307692308	0
11	6	3	4	0	0	0.0171238095	0.2	0
11	7	4	4	0	0	0	0.2727272727	0
11	8	0.75	0.25	0	0	0.001426984125	0.347826087	0
11	9	1	3.5	0	0	0.04046198308	0.1935483871	0
11	10	2.333333333	2.333333333	1	1	0.7468215547	0	0

12	1	3.5	5	0	0	0.005462402321	0.15	0
12	2	0.3333333333	4.666666667	0	0	0.005160042443	0.16	0
12	3	2	4.5	0	0	0.06457715943	0.1724137931	0
12	4	1.333333333	1.333333333	0	0	0.1029476945	0.2571428571	0
12	5	3.5	3	0	0	0.1326691272	0.2307692308	0
12	6	3	4	0	0	0.05208457726	0.2	0
12	7	4	4	0	0	0.01372912422	0.2727272727	0
12	8	0.75	0.25	0	0	0.01078906614	0.347826087	0
12	9	1	3.5	0	0	0.08015829366	0.1935483871	0
12	10	2.333333333	2.333333333	1	1	1.032250344	0	0

13	1	3.5	5	0	0	0.01130884849	0.15	0
13	2	0.3333333333	4.666666667	0	0	0.01022921015	0.16	0
13	3	2	4.5	0	0	0.07565035978	0.1724137931	0
13	4	1.333333333	1.333333333	0	0	0.1184210424	0.2571428571	0
13	5	3.5	3	0	0	0.1520326272	0.2307692308	0
13	6	3	4	0	0	0.06537924137	0.2	0
13	7	4	4	0	0	0.02396176443	0.2727272727	0
13	8	0.75	0.25	0	0	0.01791413812	0.347826087	0
13	9	1	3.5	0	0	0.09351415444	0.1935483871	0
13	10	2.333333333	2.333333333	1	1	1.100500869	0	0

14	1	3.5	5	0	0	0.01448127881	0.15	0
14	2	0.3333333333	4.666666667	0	0	0.01289905215	0.16	0
14	3	2	4.5	0	0	0.07971846406	0.1724137931	0
14	4	1.333333333	1.333333333	0	0	0.1235396446	0.2571428571	0
14	5	3.5	3	0	0	0.158302541	0.2307692308	0
14	6	3	4	0	0	0.07016397417	0.2	0
14	7	4	4	0	0	0.02837955367	0.2727272727	0
14	8	0.75	0.25	0	0	0.02132377379	0.347826087	0
14	9	1	3.5	0	0	0.0980538169	0.1935483871	0
14	10	2.333333333	2.333333333	1	1	1.120202288	0	0

15	1	3.5	5	0	0	0.0158738071	0.15	0
15	2	0.3333333333	4.666666667	0	0	0.01407259948	0.16	0
15	3	2	4.5	0	0	0.08122963068	0.1724137931	0
15	4	1.333333333	1.333333333	0	0	0.125319048	0.2571428571	0
15	5	3.5	3	0	0	0.1603999214	0.2307692308	0
15	6	3	4	0	0	0.07189360266	0.2	0
15	7	4	4	0	0	0.03008839982	0.2727272727	0
15	8	0.75	0.25	0	0	0.02274919247	0.347826087	0
15	9	1	3.5	0	0	0.09965514519	0.1935483871	0
15	10	2.333333333	2.333333333	1	1	1.126492039	0	0

16	1	3.5	5	0	0	0.01643288525	0.15	0
16	2	0.3333333333	4.666666667	0	0	0.01455040606	0.16	0
16	3	2	4.5	0	0	0.08179408289	0.1724137931	0
16	4	1.333333333	1.333333333	0	0	0.1259556214	0.2571428571	0
16	5	3.5	3	0	0	0.1611222008	0.2307692308	0
16	6	3	4	0	0	0.07252301834	0.2	0
16	7	4	4	0	0	0.03072654332	0.2727272727	0
16	8	0.75	0.25	0	0	0.02331163533	0.347826087	0
16	9	1	3.5	0	0	0.1002340976	0.1935483871	0
16	10	2.333333333	2.333333333	1	1	1.128620629	0	0

17	1	3.5	5	0	0	0.01664805016	0.15	0
17	2	0.3333333333	4.666666667	0	0	0.01473768882	0.16	0
17	3	2	4.5	0	0	0.0820049336	0.1724137931	0
17	4	1.333333333	1.333333333	0	0	0.126186736	0.2571428571	0
17	5	3.5	3	0	0	0.1613763015	0.2307692308	0
17	6	3	4	0	0	0.07275302375	0.2	0
17	7	4	4	0	0	0.03096174988	0.2727272727	0
17	8	0.75	0.25	0	0	0.02352715455	0.347826087	0
17	9	1	3.5	0	0	0.1004463074	0.1935483871	0
17	10	2.333333333	2.333333333	1	1	1.129365973	0	0

18	1	3.5	5	0	0	0.01672910767	0.15	0
18	2	0.3333333333	4.666666667	0	0	0.01480958676	0.16	0
18	3	2	4.5	0	0	0.08208353255	0.1724137931	0
18	4	1.333333333	1.333333333	0	0	0.1262712563	0.2571428571	0
18	5	3.5	3	0	0	0.1614670004	0.2307692308	0
18	6	3	4	0	0	0.07283727554	0.2	0
18	7	4	4	0	0	0.03104802077	0.2727272727	0
18	8	0.75	0.25	0	0	0.02360840802	0.347826087	0
18	9	1	3.5	0	0	0.1005246294	0.1935483871	0
18	10	2.333333333	2.333333333	1	1	1.129632194	0	0

19	1	3.5	5	0	0	0.01675930506	0.15	0
