"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	1	3	0	0	0	0.1111111111	0
0	2	3	5	0	0	0	0	0
0	3	2	4	0	0	0	0.125	0
0	4	3	4	0	0	0	0.1428571429	0
0	5	0	2	0	0	0	0.2	0
0	6	1	2	0	0	0	0.1428571429	0
0	7	3	3	0	0	0	0.1428571429	0
0	8	3	1	0	0	0	0.2	0
0	9	0	5	0	0	0	0	0
0	10	2	2	1	1	0	0	0

1	1	1	2.5	0	0	0	0.125	0
1	2	3	5	0	0	0	0	0
1	3	2	4	0	0	0	0.125	0
1	4	3	4	0	0	0	0.1428571429	0
1	5	0	2	0	0	0	0.1666666667	0
1	6	1	1	0	0	0	0.1666666667	0
1	7	3	3	0	0	0	0.125	0
1	8	3	1	0	0	0	0.1666666667	0
1	9	0	5	0	0	0	0	0
1	10	2	2	1	1	0	0	0

2	1	1	3	0	0	0	0.2142857143	0
2	2	3	5	0	0	0	0.2222222222	0
2	3	2	5	0	0	0	0.2222222222	0
2	4	2.5	4	0	0	0	0.2857142857	0
2	5	0.5	2	0	0	0	0.3529411765	0
2	6	1	1	0	0	0	0.375	0
2	7	3	3	0	0	0	0.25	0
2	8	3	1	0	0	0	0.375	0
2	9	0.5	5	0	0	0	0.1428571429	0
2	10	2.333333333	2.333333333	1	1	0	0	0

3	1	1	2.5	0	0	0	0.16	0
3	2	3	5	0	0	0	0.1111111111	0
3	3	2	5	0	0	0	0.2222222222	0
3	4	2	4	0	0	0	0.1666666667	0
3	5	0	1.5	0	0	0	0.2857142857	0
3	6	1	1	0	0	0	0.2	0
3	7	3	3.5	0	0	0	0.1818181818	0
3	8	3.333333333	1.333333333	0	0	0	0.2727272727	0
3	9	0.5	5	0	0	0	0.1428571429	0
3	10	2	2.5	1	1	0	0	0

4	1	1	2.5	0	0	0	0.06896551724	0
4	2	3	5	0	0	0	0	0
4	3	2	5	0	0	0	0.1	0
4	4	1.666666667	3.666666667	0	0	0	0.075	0
4	5	0.3333333333	1.333333333	0	0	0	0.12	0
4	6	2	1	0	0	0	0.08333333333	0
4	7	3	3.5	0	0	0	0.08	0
4	8	3.333333333	1.333333333	0	0	0	0.1153846154	0
4	9	0.5	5	0	0	0	0	0
4	10	2	2	1	1	0	0	0

5	1	1	3	0	0	0	0.075	0
5	2	3	5	0	0	0	0	0
5	3	2	5	0	0	0	0.1	0
5	4	2	3.5	0	0	0	0.06896551724	0
5	5	0.5	0.5	0	0	0	0.1379310345	0
5	6	2	0.5	0	0	0	0.08695652174	0
5	7	3	3.5	0	0	0	0.08	0
5	8	3.333333333	1.333333333	0	0	0	0.1	0
5	9	0.5	5	0	0	0	0	0
5	10	2	2	1	1	0	0	0

6	1	1	3.5	0	0	0	0.1428571429	0
6	2	3.5	5	0	0	0	0	0
6	3	2	5	0	0	0	0.07692307692	0
6	4	2	3.5	0	0	0	0.1212121212	0
6	5	0.3333333333	0.3333333333	0	0	0	0.3	0
6	6	2	0.75	0	0	0	0.2105263158	0
6	7	3.5	3.5	0	0	0	0.1395348837	0
6	8	4	1	0	0	0	0.1111111111	0
6	9	0.5	5	0	0	0	0.0625	0
6	10	1.5	2	1	1	0	0	0

7	1	1.25	4	0	0	0	0.1590909091	0
7	2	3.5	5	0	0	0	0	0
7	3	2	5	0	0	0	0.08333333333	0
7	4	2	3	0	0	0	0.1052631579	0
7	5	0.25	0.75	0	0	0	0.2666666667	0
7	6	2	0.5	0	0	0	0.2222222222	0
7	7	3.333333333	3.666666667	0	0	0	0.15625	0
7	8	4	1	0	0	0	0.125	0
7	9	0	5	0	0	0	0	0
7	10	1.5	2	1	1	0	0	0

8	1	1.25	4	0	0	0	0.2195121951	0
