"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	2	5	0	0	0	0.1666666667	0
0	2	1	4	0	0	0	0	0
0	3	3	0	0	0	0	0	0
0	4	0	5	0	0	0	0	0
0	5	2	4	0	0	0	0.1428571429	0
0	6	4	4	0	0	0	0.25	0
0	7	2	1	0	0	0	0	0
0	8	0	4	0	0	0	0	0
0	9	1	0	0	0	0	0	0
0	10	4	5	1	1	0	0	0

1	1	1.5	5	0	0	0	0.1666666667	0
1	2	1	4	0	0	0	0	0
1	3	3	0	0	0	0	0	0
1	4	0	5	0	0	0	0	0
1	5	2	4	0	0	0	0.1111111111	0
1	6	4	4	0	0	0	0.2	0
1	7	2	1.5	0	0	0	0	0
1	8	0	4	0	0	0	0	0
1	9	1	0	0	0	0	0	0
1	10	4	5	1	1	0	0	0

2	1	1.5	5	0	0	0	0.1428571429	0
2	2	1	4	0	0	0	0	0
2	3	3.5	0	0	0	0	0	0
2	4	0	5	0	0	0	0	0
2	5	2.5	4	0	0	0	0.1111111111	0
2	6	4	4	0	0	0	0.1428571429	0
2	7	2.333333333	1.666666667	0	0	0	0	0
2	8	0	4	0	0	0	0	0
2	9	1	0	0	0	0	0	0
2	10	4	5	1	1	0	0	0

3	1	1.5	5	0	0	0	0.125	0
3	2	1	4	0	0	0	0	0
3	3	3.333333333	0.3333333333	0	0	0	0	0
3	4	0	5	0	0	0	0	0
3	5	2.333333333	3.666666667	0	0	0	0.1	0
3	6	4	4	0	0	0	0.125	0
3	7	2.333333333	1.666666667	0	0	0	0	0
3	8	0	4	0	0	0	0	0
3	9	1	0	0	0	0	0	0
3	10	4	5	1	1	0	0	0

4	1	1.5	5	0	0	0	0.1052631579	0
4	2	1	4	0	0	0	0	0
4	3	3	0	0	0	0	0	0
4	4	0	5	0	0	0	0	0
4	5	2	3.5	0	0	0	0.075	0
4	6	4	4	0	0	0	0.1428571429	0
4	7	1.5	1.5	0	0	0	0	0
4	8	0	4	0	0	0	0	0
4	9	1	0	0	0	0	0	0
4	10	4	5	1	1	0	0	0

5	1	1.333333333	4.666666667	0	0	0	0.06060606061	0
5	2	1	3	0	0	0	0	0
5	3	3	0	0	0	0	0	0
5	4	0	5	0	0	0	0	0
5	5	2.5	4	0	0	0	0.09523809524	0
5	6	4	4	0	0	0	0.125	0
5	7	1.5	1.5	0	0	0	0	0
5	8	0	3.5	0	0	0	0	0
5	9	1	0	0	0	0	0	0
5	10	4	5	1	1	0	0	0

6	1	1.333333333	4.666666667	0	0	0	0.05882352941	0
6	2	0.5	3	0	0	0	0	0
6	3	3	0.25	0	0	0	0	0
6	4	0	5	0	0	0	0	0
6	5	2.5	4	0	0	0	0.08333333333	0
6	6	4	3.5	0	0	0	0.1052631579	0
6	7	1.5	1.5	0	0	0	0	0
6	8	0	4	0	0	0	0	0
6	9	1	0	0	0	0	0	0
6	10	4	5	1	1	0	0	0

7	1	1.5	5	0	0	0	0.08333333333	0
7	2	0.6666666667	3.333333333	0	0	0	0	0
7	3	3	0	0	0	0	0	0
7	4	0	5	0	0	0	0	0
7	5	2.5	4	0	0	0	0.08510638298	0
7	6	4	3.5	0	0	0	0.1111111111	0
7	7	1.666666667	1.666666667	0	0	0	0	0
7	8	0	4	0	0	0	0	0
7	9	0.6666666667	0.6666666667	0	0	0	0	0
7	10	4	5	1	1	0	0	0

8	1	2	4	0	0	0	0.06976744186	0
8	2	1	3	0	0	0	0	0
8	3	3	0	0	0	0	0	0
8	4	0.6666666667	4.666666667	0	0	0	0.03448275862	0
8	5	3	4.5	0	0	0	0.09090909091	0
8	6	4	3.5	0	0	0	0.1111111111	0
8	7	1.666666667	1.666666667	0	0	0	0	0
8	8	0	3.5	0	0	0	0	0
8	9	0.6666666667	0.6666666667	0	0	0	0	0
