"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	1	3	0	0	0	0	0
0	2	4	4	0	0	0	0	0
0	3	1	2	0	0	0	0.1666666667	0
0	4	2	2	0	0	0	0.125	0
0	5	1	0	0	0	0	0.25	0
0	6	2	5	0	0	0	0	0
0	7	3	4	0	0	0	0	0
0	8	3	5	0	0	0	0	0
0	9	4	2	0	0	0	0.2	0
0	10	3	0	1	1	0	0	0

1	1	1.5	3	0	0	0	0	0
1	2	4	4	0	0	0	0	0
1	3	0	2	0	0	0	0	0
1	4	1.5	2	0	0	0	0.125	0
1	5	1	0	0	0	0	0.2	0
1	6	2	5	0	0	0	0	0
1	7	3	4	0	0	0	0	0
1	8	3	5	0	0	0	0	0
1	9	4	2	0	0	0	0.1666666667	0
1	10	3	0	1	1	0	0	0

2	1	1	3	0	0	0	0.09090909091	0
2	2	4	4	0	0	0	0	0
2	3	0.3333333333	2.333333333	0	0	0	0.1052631579	0
2	4	2	2.5	0	0	0	0.1304347826	0
2	5	1	0	0	0	0	0.3333333333	0
2	6	2	4.5	0	0	0	0	0
2	7	3	4	0	0	0	0.1	0
2	8	3	5	0	0	0	0	0
2	9	4	2	0	0	0	0.25	0
2	10	3	0.5	1	1	0	0	0

3	1	1	3	0	0	0	0.07692307692	0
3	2	4	4	0	0	0	0	0
3	3	0.3333333333	2.333333333	0	0	0	0.08695652174	0
3	4	2.333333333	2.333333333	0	0	0	0.1315789474	0
3	5	1	0	0	0	0	0.2857142857	0
3	6	1.666666667	4.666666667	0	0	0	0	0
3	7	3	4	0	0	0	0.08333333333	0
3	8	3	5	0	0	0	0	0
3	9	4	1.5	0	0	0	0.2666666667	0
3	10	3	0.5	1	1	0	0	0

4	1	1	3	0	0	0	0.1428571429	0
4	2	4	4.5	0	0	0	0	0
4	3	0.3333333333	2.333333333	0	0	0	0.2	0
4	4	2.333333333	2.333333333	0	0	0	0.2272727273	0
4	5	1	0	0	0	0	0.4444444444	0
4	6	1.5	5	0	0	0	0	0
4	7	3	3.5	0	0	0	0.1428571429	0
4	8	3	5	0	0	0	0	0
4	9	4	1.5	0	0	0	0.380952381	0
4	10	3	0.5	1	1	0	0	0

5	1	1	2	0	0	0	0.2	0
5	2	4	4.5	0	0	0	0	0
5	3	0	2	0	0	0	0.16	0
5	4	2.333333333	2.333333333	0	0	0	0.2040816327	0
5	5	1	0	0	0	0	0.3636363636	0
5	6	1.5	5	0	0	0	0	0
5	7	3	3.5	0	0	0	0.1379310345	0
5	8	3	5	0	0	0	0	0
5	9	4	1.5	0	0	0	0.3636363636	0
5	10	3	0.5	1	1	0	0	0

6	1	1	2.5	0	0	0	0.2413793103	0
6	2	4	4.5	0	0	0	0.0625	0
6	3	0	2	0	0	0	0.3181818182	0
6	4	3	2	0	0	0	0.2941176471	0
6	5	1	0.5	0	0	0	0.4090909091	0
6	6	1.5	5	0	0	0	0.0625	0
6	7	3.333333333	3.333333333	0	0	0	0.2564102564	0
6	8	3	5	0	0	0	0	0
6	9	4	1.5	0	0	0	0.4545454545	0
6	10	2.8	0.8	1	1	0	0	0

7	1	1	2.5	0	0	0	0.15625	0
7	2	3.666666667	4.333333333	0	0	0	0.03571428571	0
7	3	0	2	0	0	0	0.1538461538	0
7	4	2.5	2	0	0	0	0.2105263158	0
7	5	1.333333333	0.3333333333	0	0	0	0.3333333333	0
7	6	1.666666667	4.666666667	0	0	0	0.03333333333	0
7	7	3.5	3	0	0	0	0.1875	0
7	8	3	5	0	0	0	0	0
7	9	4	1.5	0	0	0	0.32	0
7	10	3	0.5	1	1	0	0	0

8	1	1	2	0	0	0	0.1739130435	0
8	2	4	4.5	0	0	0	0	0
8	3	0	2	0	0	0	0.1290322581	0
8	4	2.333333333	2.333333333	0	0	0	0.1694915254	0
8	5	1.5	0	0	0	0	0.3333333333	0
8	6	1.25	4.75	0	0	0	0.02631578947	0
8	7	3.5	3	0	0	0	0.1764705882	0
8	8	3	4.5	0	0	0	0.04	0
8	9	4	1.5	0	0	0	0.2962962963	0
8	10	3	0.5	1	1	0	0	0

9	1	1.25	1.75	0	0	0	0.1333333333	0
9	2	3.666666667	4.666666667	0	0	0	0	0
9	3	0	3	0	0	0	0	0
9	4	2.5	2.5	0	0	0	0.1168831169	0
9	5	1.5	0	0	0	0	0.2727272727	0
9	6	1	4.75	0	0	0	0	0
9	7	4	3	0	0	0	0.125	0
9	8	2.5	4	0	0	0	0.02857142857	0
9	9	4	1.5	0	0	0	0.2222222222	0
9	10	3.333333333	0.3333333333	1	1	0	0	0

10	1	1.25	2	0	0	0	0.1846153846	0
10	2	3.666666667	4.666666667	0	0	0	0	0
10	3	0	3	0	0	0	0.05882352941	0
10	4	2.666666667	2.666666667	0	0	0	0.15	0
10	5	1.5	0	0	0	0	0.3636363636	0
10	6	1	5	0	0	0	0	0
10	7	4	3	0	0	0	0.1875	0
10	8	2	4	0	0	0	0.04166666667	0
10	9	4	1.5	0	0	0	0.2962962963	0
10	10	3	0.5	1	1	0	0	0

11	1	1.4	1.8	0	0	0.003365329614	0.08	0
11	2	3.666666667	4.666666667	0	0	0	0	0
11	3	0	3	0	0	0	0	0
11	4	2.75	2.25	0	0	0.02734674191	0.07142857143	0
11	5	1.5	0	0	0	0.05469348381	0.1818181818	0
11	6	1	4.75	0	0	0	0	0
11	7	4	2.5	0	0	0.004206662017	0.1	0
11	8	2.5	4	0	0	0	0	0
11	9	4	1	0	0	0.1178002917	0.1538461538	0
11	10	3.5	0	1	1	0.8499245447	0	0

12	1	1.4	1.8	0	0	0.03003005596	0.08	0
12	2	3.666666667	4.666666667	0	0	0.0003196917542	0	0
12	3	0	3	0	0	0.0001115140195	0	0
12	4	2.75	2.25	0	0	0.09048145759	0.07142857143	0
12	5	1.5	0	0	0	0.1674250239	0.1818181818	0
12	6	1	4.75	0	0	0	0	0
12	7	4	2.5	0	0	0.04517809811	0.1	0
12	8	2.5	4	0	0	0.0004460834255	0	0
12	9	4	1	0	0	0.3681483312	0.1538461538	0
12	10	3.5	0	1	1	1.680300454	0	0

13	1	1.4	1.8	0	0	0.07000295789	0.08	0
13	2	3.666666667	4.666666667	0	0	0.003199171156	0	0
13	3	0	3	0	0	0.002254683952	0	0
13	4	2.75	2.25	0	0	0.1586179318	0.07142857143	0
13	5	1.5	0	0	0	0.2705888693	0.1818181818	0
13	6	1	4.75	0	0	0.0002972413776	0	0
13	7	4	2.5	0	0	0.1089369869	0.1	0
13	8	2.5	4	0	0	0.004252902754	0	0
13	9	4	1	0	0	0.5750960532	0.1538461538	0
13	10	3.5	0	1	1	2.222277428	0	0

14	1	1.4	1.8	0	0	0.11384986	0.08	0
14	2	3.666666667	4.666666667	0	0	0.01024940972	0	0
14	3	0	3	0	0	0.00854878063	0	0
14	4	2.75	2.25	0	0	0.2238721273	0.07142857143	0
14	5	1.5	0	0	0	0.3602777418	0.1818181818	0
14	6	1	4.75	0	0	0.00181513552	0	0
14	7	4	2.5	0	0	0.1760096284	0.1	0
14	8	2.5	4	0	0	0.01307970824	0	0
14	9	4	1	0	0	0.7363742215	0.1538461538	0
14	10	3.5	0	1	1	2.608499492	0	0

15	1	1.4	1.8	0	0	0.157350078	0.08	0
15	2	3.666666667	4.666666667	0	0	0.02132735238	0	0
15	3	0	3	0	0	0.01904766103	0	0
15	4	2.75	2.25	0	0	0.283152547	0.07142857143	0
15	5	1.5	0	0	0	0.4376679375	0.1818181818	0
15	6	1	4.75	0	0	0.00532757307	0	0
15	7	4	2.5	0	0	0.2387414408	0.1	0
15	8	2.5	4	0	0	0.02612237726	0	0
15	9	4	1	0	0	0.8626584651	0.1538461538	0
15	10	3.5	0	1	1	2.897520508	0	0

16	1	1.4	1.8	0	0	0.1986400262	0.08	0
16	2	3.666666667	4.666666667	0	0	0.0354821921	0	0
16	3	0	3	0	0	0.03283249594	0	0
16	4	2.75	2.25	0	0	0.3357728817	0.07142857143	0
16	5	1.5	0	0	0	0.50449178	0.1818181818	0
16	6	1	4.75	0	0	0.01112239354	0	0
16	7	4	2.5	0	0	0.2948240507	0.1	0
16	8	2.5	4	0	0	0.04196502774	0	0
16	9	4	1	0	0	0.9629140792	0.1538461538	0
16	10	3.5	0	1	1	3.120966016	0	0

17	1	1.4	1.8	0	0	0.2369499018	0.08	0
17	2	3.666666667	4.666666667	0	0	0.05162664669	0	0
17	3	0	3	0	0	0.04881467547	0	0
17	4	2.75	2.25	0	0	0.382059584	0.07142857143	0
17	5	1.5	0	0	0	0.5623368825	0.1818181818	0
17	6	1	4.75	0	0	0.01907120858	0	0
17	7	4	2.5	0	0	0.3440637097	0.1	0
17	8	2.5	4	0	0	0.05938610959	0	0
17	9	4	1	0	0	1.043656451	0.1538461538	0
17	10	3.5	0	1	1	3.297906926	0	0

18	1	1.4	1.8	0	0	0.2720442429	0.08	0
18	2	3.666666667	4.666666667	0	0	0.06882232216	0	0
18	3	0	3	0	0	0.06604348052	0	0
18	4	2.75	2.25	0	0	0.4226847164	0.07142857143	0
18	5	1.5	0	0	0	0.6125486966	0.1818181818	0
18	6	1	4.75	0	0	0.02880763578	0	0
18	7	4	2.5	0	0	0.3870313668	0.1	0
18	8	2.5	4	0	0	0.07748805163	0	0
18	10	3.5	0	1	1	3.44067669	0.1	0
18	9	4	1	1	1	1.109558866	0.1538461538	0

19	1	1.4	1.8	0	0	0.3091816982	0.12	0
19	2	3.666666667	4.666666667	0	0	0.08685913208	0.03333333333	0
19	3	0	3	0	0	0.08377865809	0	0
19	4	2.75	2.25	0	0	0.5016445178	0.1285714286	0
19	6	1	4.75	0	0	0.03987539246	0	0
19	7	4	2.5	0	0	0.5087614241	0.1666666667	0
19	8	2.5	4	0	0	0.09564732581	0	0
19	10	3.5	0	1	1	3.772357011	0.3	0
19	9	4	1	1	1	1.527141594	0.2307692308	0
19	5	1.5	0	1	1	1.317060459	0.2272727273	1

20	1	1.4	1.8	0	0	0.4299773465	0.24	0
20	2	3.666666667	4.666666667	0	0	0.1088606111	0.03333333333	0
20	3	0	3	0	0	0.1032412508	0.05882352941	0
20	4	2.75	2.25	0	0	0.5931283585	0.2	0
20	6	1	4.75	0	0	0.05187348149	0	0
20	7	4	2.5	0	0	0.6172573488	0.2	0
20	8	2.5	4	0	0	0.1168016603	0	0
20	10	3.5	0	1	1	4.300892782	0.3	0
20	9	4	1	1	1	1.730361112	0.2307692308	0
20	5	1.5	0	1	1	2.445084899	0.2272727273	1

21	1	1.4	1.8	0	0	0.5609910582	0.24	0
21	2	3.666666667	4.666666667	0	0	0.1345676265	0.03333333333	0
21	3	0	3	0	0	0.1378139251	0.05882352941	0
21	4	2.75	2.25	0	0	0.6972127008	0.2	0
21	6	1	4.75	0	0	0.06571355125	0	0
21	7	4	2.5	0	0	0.7098803014	0.2	0
21	8	2.5	4	0	0	0.1435337304	0	0
21	10	3.5	0	1	1	4.791705781	0.3	0
21	9	4	1	1	1	1.905289862	0.2307692308	0
21	5	1.5	0	1	1	3.074570355	0.2272727273	1

22	1	1.4	1.8	0	0	0.6811558287	0.24	0
22	2	3.666666667	4.666666667	0	0	0.1630099777	0.03333333333	0
22	3	0	3	0	0	0.1861863806	0.05882352941	0
22	4	2.75	2.25	0	0	0.7981578354	0.2	0
