"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.type"	"V"	"V_i"	"V_n"	"inf_by"
0	1	4	4	0	0	0	0	0
0	2	2	3	0	0	0	0.1111111111	0
0	3	1	4	0	0	0	0	0
0	4	0	5	0	0	0	0	0
0	5	2	5	0	0	0	0	0
0	6	3	5	0	0	0	0	0
0	7	1	2	0	0	0	0.2	0
0	8	3	2	0	0	0	0.1428571429	0
0	9	3	3	0	0	0	0.125	0
0	10	3	1	1	1	0	0	0

1	1	4	4	0	0	0	0	0
1	2	2	3	0	0	0	0.1	0
1	3	1	4	0	0	0	0	0
1	4	0	4.5	0	0	0	0	0
1	5	2	5	0	0	0	0	0
1	6	3	5	0	0	0	0	0
1	7	1	2	0	0	0	0.1666666667	0
1	8	3	2	0	0	0	0.1428571429	0
1	9	3	3	0	0	0	0.125	0
1	10	3	1	1	1	0	0	0

2	1	3.5	4	0	0	0	0.05263157895	0
2	2	2	3	0	0	0	0.125	0
2	3	1	4	0	0	0	0.05882352941	0
2	4	0	4	0	0	0	0.04347826087	0
2	5	2	5	0	0	0	0	0
2	6	3	5	0	0	0	0	0
2	7	1.5	2	0	0	0	0.1739130435	0
2	8	3	2	0	0	0	0.1818181818	0
2	9	3	3	0	0	0	0.1428571429	0
2	10	2.5	1	1	1	0	0	0

3	1	3.5	4	0	0	0	0.04761904762	0
3	2	2	3	0	0	0	0.1111111111	0
3	3	1.25	4	0	0	0	0.06	0
3	4	0	4	0	0	0	0.03448275862	0
3	5	2	5	0	0	0	0	0
3	6	3	5	0	0	0	0	0
3	7	0.5	2	0	0	0	0.1304347826	0
3	8	2.5	2	0	0	0	0.1538461538	0
3	9	3	3	0	0	0	0.1333333333	0
3	10	2.5	1	1	1	0	0	0

4	1	3.666666667	4.333333333	0	0	0	0.03703703704	0
4	2	2	3	0	0	0	0.05	0
4	3	1.25	4	0	0	0	0.01818181818	0
4	4	0	4	0	0	0	0	0
4	5	2	5	0	0	0	0	0
4	6	3	5	0	0	0	0	0
4	7	0.75	1.25	0	0	0	0.08108108108	0
4	8	2.333333333	1.666666667	0	0	0	0.07894736842	0
4	9	3	3	0	0	0	0.05882352941	0
4	10	3	1	1	1	0	0	0

5	1	3.666666667	4.333333333	0	0	0	0.1428571429	0
5	2	2	3	0	0	0	0.1428571429	0
5	3	1	4	0	0	0	0.07317073171	0
5	4	0	4	0	0	0	0	0
5	5	2	4.5	0	0	0	0.03333333333	0
5	6	3	5	0	0	0	0.08333333333	0
5	7	0.3333333333	1.666666667	0	0	0	0.1333333333	0
5	8	2	1.5	0	0	0	0.2222222222	0
5	9	3	3	0	0	0	0.1764705882	0
5	10	3.333333333	1.333333333	1	1	0	0	0

6	1	4	4.5	0	0	0	0.05882352941	0
6	2	2	3	0	0	0	0.09090909091	0
6	3	1	4	0	0	0	0.02325581395	0
6	4	0	4	0	0	0	0	0
6	5	2	4.5	0	0	0	0	0
6	6	3	5	0	0	0	0	0
6	7	0.5	1.5	0	0	0	0.1428571429	0
6	8	2	1.5	0	0	0	0.1935483871	0
6	9	3	3	0	0	0	0.1590909091	0
6	10	3.333333333	0.6666666667	1	1	0	0	0

7	1	3.666666667	4.333333333	0	0	0	0.07142857143	0
7	2	2	3	0	0	0	0.09090909091	0
7	3	1	4	0	0	0	0.02325581395	0
7	4	0	4	0	0	0	0	0
7	5	2	4.5	0	0	0	0	0
7	6	3	5	0	0	0	0	0
7	7	0.8	1.4	0	0	0	0.1875	0
7	8	2.5	2	0	0	0	0.1818181818	0
7	9	3	3	0	0	0	0.1578947368	0
7	10	3.333333333	0.6666666667	1	1	0	0	0

8	1	4	4.5	0	0	0	0.05882352941	0
8	2	2	3	0	0	0	0.09090909091	0
8	3	1	3.5	0	0	0	0.02941176471	0
8	4	0	4	0	0	0	0	0
8	5	1.666666667	4.666666667	0	0	0	0	0
8	6	3	4.5	0	0	0	0.04	0
8	7	0.75	1.25	0	0	0	0.2	0
8	8	2	2	0	0	0	0.2083333333	0
8	9	3	3	0	0	0	0.1578947368	0
8	10	3.5	0.5	1	1	0	0	0

9	1	4	4.5	0	0	0	0.05882352941	0
9	2	2	3	0	0	0	0.04545454545	0
9	3	0.6666666667	3.333333333	0	0	0	0	0
9	4	0	4.5	0	0	0	0	0
9	5	1.666666667	4.666666667	0	0	0	0	0
9	6	3	4.5	0	0	0	0	0
9	7	0.75	1.25	0	0	0	0.125	0
9	8	2.25	1.75	0	0	0	0.1818181818	0
9	9	3	3	0	0	0	0.1052631579	0
9	10	3.666666667	0.3333333333	1	1	0	0	0

10	1	4	4.5	0	0	0	0.05882352941	0
10	2	2	3	0	0	0	0.09090909091	0
10	3	0.5	3	0	0	0	0.03125	0
10	4	0.3333333333	4.333333333	0	0	0	0	0
10	5	1.5	5	0	0	0	0	0
10	6	2.666666667	4.333333333	0	0	0	0.02564102564	0
10	7	0.75	1.25	0	0	0	0.2	0
10	8	2	2	0	0	0	0.2083333333	0
10	9	3	3	0	0	0	0.1578947368	0
10	10	3.5	0.5	1	1	0	0	0

11	1	4	4.5	0	0	0	0.05882352941	0
11	2	2	3	0	0	0	0.09090909091	0
11	3	0.5	3	0	0	0	0.03125	0
11	4	0.3333333333	4.333333333	0	0	0	0	0
11	5	1.5	5	0	0	0	0	0
11	6	2.666666667	4.333333333	0	0	0	0.02564102564	0
11	7	0.75	1.25	0	0	0.02023099154	0.2	0
11	8	1.5	2	0	0	0.005707936498	0.1714285714	0
11	9	3	2.5	0	0	0.04046198308	0.2058823529	0
11	10	3.5	0.5	1	1	1.501007562	0	0

12	1	4	4.5	0	0	0.001897037319	0.05882352941	0
12	2	2	3	0	0	0.007359986677	0.09090909091	0
12	3	0.5	3	0	0	0.0006047197563	0.03125	0
12	4	0.3333333333	4.333333333	0	0	3.075935495e-05	0	0
12	5	1.5	5	0	0	2.306951621e-05	0	0
12	6	2.666666667	4.333333333	0	0	0.001280071223	0.02564102564	0
12	7	0.75	1.25	0	0	0.04454431099	0.2	0
12	8	1.5	2	0	0	0.02571276833	0.1714285714	0
12	9	3	2.5	0	0	0.08714544563	0.2058823529	0
12	10	3.5	0.5	1	1	2.355453951	0	0

13	1	4	4.5	0	0	0.004807371772	0.05882352941	0
13	2	2	3	0	0	0.0140844591	0.09090909091	0
13	3	0.5	3	0	0	0.002258598389	0.03125	0
13	4	0.3333333333	4.333333333	0	0	0.0002963728855	0	0
13	5	1.5	5	0	0	0.0002739148146	0	0
13	6	2.666666667	4.333333333	0	0	0.003378979713	0.02564102564	0
13	7	0.75	1.25	0	0	0.05634436695	0.2	0
13	8	1.5	2	0	0	0.03731561855	0.1714285714	0
13	9	3	2.5	0	0	0.1074225165	0.2058823529	0
13	10	3.5	0.5	1	1	2.608313167	0	0

14	1	4	4.5	0	0	0.006729134807	0.05882352941	0
14	2	2	3	0	0	0.01753209467	0.09090909091	0
14	3	0.5	3	0	0	0.003556396218	0.03125	0
14	4	0.3333333333	4.333333333	0	0	0.0006465636855	0	0
14	5	1.5	5	0	0	0.000641998661	0	0
14	6	2.666666667	4.333333333	0	0	0.004858619276	0.02564102564	0
14	7	0.75	1.25	0	0	0.06147426866	0.2	0
14	8	1.5	2	0	0	0.04244651784	0.1714285714	0
14	9	3	2.5	0	0	0.1152678629	0.2058823529	0
14	10	3.5	0.5	1	1	2.68630393	0	0

15	1	4	4.5	0	0	0.007705151891	0.05882352941	0
15	2	2	3	0	0	0.01903419014	0.09090909091	0
15	3	0.5	3	0	0	0.004283811165	0.03125	0
15	4	0.3333333333	4.333333333	0	0	0.0009125425496	0	0
15	5	1.5	5	0	0	0.0009286498407	0	0
15	6	2.666666667	4.333333333	0	0	0.005643908619	0.02564102564	0
15	7	0.75	1.25	0	0	0.06356935463	0.2	0
15	8	1.5	2	0	0	0.04452179283	0.1714285714	0
15	9	3	2.5	0	0	0.1181621443	0.2058823529	0
15	10	3.5	0.5	1	1	2.710994696	0	0

16	1	4	4.5	0	0	0.008144761242	0.05882352941	0
16	2	2	3	0	0	0.01964445993	0.09090909091	0
16	3	0.5	3	0	0	0.004634448185	0.03125	0
16	4	0.3333333333	4.333333333	0	0	0.001070665866	0	0
16	5	1.5	5	0	0	0.001098519852	0	0
16	6	2.666666667	4.333333333	0	0	0.006009378138	0.02564102564	0
16	7	0.75	1.25	0	0	0.0643927776	0.2	0
16	8	1.5	2	0	0	0.04532663868	0.1714285714	0
16	9	3	2.5	0	0	0.1192081164	0.2058823529	0
16	10	3.5	0.5	1	1	2.718970899	0	0

17	1	4	4.5	0	0	0.008330094071	0.05882352941	0
17	2	2	3	0	0	0.0198838193	0.09090909091	0
17	3	0.5	3	0	0	0.004789993495	0.03125	0
17	4	0.3333333333	4.333333333	0	0	0.001152555095	0	0
17	5	1.5	5	0	0	0.001185501214	0	0
17	6	2.666666667	4.333333333	0	0	0.006167640291	0.02564102564	0
17	7	0.75	1.25	0	0	0.06470855349	0.2	0
17	8	1.5	2	0	0	0.04563180956	0.1714285714	0
17	9	3	2.5	0	0	0.1195831255	0.2058823529	0
17	10	3.5	0.5	1	1	2.721590926	0	0

18	1	4	4.5	0	0	0.008405149951	0.05882352941	0
18	2	2	3	0	0	0.01997588453	0.09090909091	0
18	3	0.5	3	0	0	0.004855565721	0.03125	0
18	4	0.3333333333	4.333333333	0	0	0.001191412144	0	0
18	5	1.5	5	0	0	0.001226263872	0	0
18	6	2.666666667	4.333333333	0	0	0.00623323167	0.02564102564	0
18	7	0.75	1.25	0	0	0.06482771012	0.2	0
18	8	1.5	2	0	0	0.04574602928	0.1714285714	0
18	9	3	2.5	0	0	0.1197173314	0.2058823529	0
18	10	3.5	0.5	1	1	2.722463894	0	0

19	1	4	4.5	0	0	0.008434770047	0.05882352941	0
19	2	2	3	0	0	0.02001088436	0.09090909091	0
19	3	0.5	3	0	0	0.004882296253	0.03125	0
19	4	0.3333333333	4.333333333	0	0	0.001208785422	0	0
19	5	1.5	5	0	0	0.001244285055	0	0
19	6	2.666666667	4.333333333	0	0	0.006259647304	0.02564102564	0
19	7	0.75	1.25	0	0	0.06487218996	0.2	0
19	8	1.5	2	0	0	0.04578844951	0.1714285714	0
19	9	3	2.5	0	0	0.1197654138	0.2058823529	0
19	10	3.5	0.5	1	1	2.722758376	0	0

20	1	4	4.5	0	0	0.008446259033	0.05882352941	0
